industry_name,employees_at_location_range,product_type,product,year,currency,spend
"Finance, Insurance, and Real Estate",10000+ Emp,Data Center Services,Storage,2017,USD,4664413.74
Public Administration,1-4 Emp,Data Center Services,Storage,2017,USD,3.206154846
Public Administration,5-9 Emp,Data Center Services,Storage,2017,USD,8.501980121
Public Administration,10-24 Emp,Data Center Services,Storage,2017,USD,71.49138511
Public Administration,25-49 Emp,Data Center Services,Storage,2017,USD,71.49138511
Public Administration,50-99 Emp,Data Center Services,Storage,2017,USD,957.1080301
Public Administration,100-249 Emp,Data Center Services,Storage,2017,USD,16007.32983
Public Administration,250-499 Emp,Data Center Services,Storage,2017,USD,45103.6101
Public Administration,500-999 Emp,Data Center Services,Storage,2017,USD,189800.9131
Public Administration,1000-2499 Emp,Data Center Services,Storage,2017,USD,1224617.978
Public Administration,2500-4999 Emp,Data Center Services,Storage,2017,USD,1224617.978
Public Administration,5000-9999 Emp,Data Center Services,Storage,2017,USD,5333053.253
Public Administration,10000+ Emp,Data Center Services,Storage,2017,USD,5333053.253
Services,1-4 Emp,Data Center Services,Storage,2017,USD,6.353233054
Services,5-9 Emp,Data Center Services,Storage,2017,USD,23.76019088
Services,10-24 Emp,Data Center Services,Storage,2017,USD,137.0639668
Services,25-49 Emp,Data Center Services,Storage,2017,USD,137.0639668
Services,50-99 Emp,Data Center Services,Storage,2017,USD,962.2733037
Services,100-249 Emp,Data Center Services,Storage,2017,USD,7759.080152
Services,250-499 Emp,Data Center Services,Storage,2017,USD,24615.04263
Services,500-999 Emp,Data Center Services,Storage,2017,USD,78274.85565
Services,1000-2499 Emp,Data Center Services,Storage,2017,USD,385041.792
Services,2500-4999 Emp,Data Center Services,Storage,2017,USD,385041.792
Services,5000-9999 Emp,Data Center Services,Storage,2017,USD,1850293.652
Services,10000+ Emp,Data Center Services,Storage,2017,USD,1850293.652
"Agriculture, Forestry, and Fishing plus Mining",1-4 Emp,Data Center Services,Storage,2017,USD,2.585099296
"Agriculture, Forestry, and Fishing plus Mining",5-9 Emp,Data Center Services,Storage,2017,USD,11.63296121
"Agriculture, Forestry, and Fishing plus Mining",10-24 Emp,Data Center Services,Storage,2017,USD,64.52321013
"Agriculture, Forestry, and Fishing plus Mining",25-49 Emp,Data Center Services,Storage,2017,USD,64.52321013
"Agriculture, Forestry, and Fishing plus Mining",50-99 Emp,Data Center Services,Storage,2017,USD,454.3752627
"Agriculture, Forestry, and Fishing plus Mining",100-249 Emp,Data Center Services,Storage,2017,USD,3461.239517
"Agriculture, Forestry, and Fishing plus Mining",250-499 Emp,Data Center Services,Storage,2017,USD,12892.52221
"Agriculture, Forestry, and Fishing plus Mining",500-999 Emp,Data Center Services,Storage,2017,USD,39588.43956
"Agriculture, Forestry, and Fishing plus Mining",1000-2499 Emp,Data Center Services,Storage,2017,USD,251804.7226
"Agriculture, Forestry, and Fishing plus Mining",2500-4999 Emp,Data Center Services,Storage,2017,USD,251804.7226
"Agriculture, Forestry, and Fishing plus Mining",5000-9999 Emp,Data Center Services,Storage,2017,USD,0
"Agriculture, Forestry, and Fishing plus Mining",10000+ Emp,Data Center Services,Storage,2017,USD,0
Manufacturing,1-4 Emp,Data Center Services,Storage,2017,USD,3.807081445
Manufacturing,5-9 Emp,Data Center Services,Storage,2017,USD,11.58754329
Manufacturing,10-24 Emp,Data Center Services,Storage,2017,USD,96.60480259
Manufacturing,25-49 Emp,Data Center Services,Storage,2017,USD,96.60480259
Manufacturing,50-99 Emp,Data Center Services,Storage,2017,USD,493.2570874
Manufacturing,100-249 Emp,Data Center Services,Storage,2017,USD,3303.291891
Manufacturing,250-499 Emp,Data Center Services,Storage,2017,USD,7213.212995
Manufacturing,500-999 Emp,Data Center Services,Storage,2017,USD,20931.23031
Manufacturing,1000-2499 Emp,Data Center Services,Storage,2017,USD,149069.6019
Manufacturing,2500-4999 Emp,Data Center Services,Storage,2017,USD,149069.6019
Manufacturing,5000-9999 Emp,Data Center Services,Storage,2017,USD,1096998.971
Manufacturing,10000+ Emp,Data Center Services,Storage,2017,USD,1096998.971
Construction,1-4 Emp,Data Center Services,Storage,2017,USD,3.53833378
Construction,5-9 Emp,Data Center Services,Storage,2017,USD,15.92680145
Construction,10-24 Emp,Data Center Services,Storage,2017,USD,88.21237599
Construction,25-49 Emp,Data Center Services,Storage,2017,USD,88.21237599
Construction,50-99 Emp,Data Center Services,Storage,2017,USD,619.258698
Construction,100-249 Emp,Data Center Services,Storage,2017,USD,4714.654867
Construction,250-499 Emp,Data Center Services,Storage,2017,USD,17614.86919
Construction,500-999 Emp,Data Center Services,Storage,2017,USD,54040.15406
Construction,1000-2499 Emp,Data Center Services,Storage,2017,USD,342951.033
Construction,2500-4999 Emp,Data Center Services,Storage,2017,USD,342951.033
Construction,5000-9999 Emp,Data Center Services,Storage,2017,USD,1632225.634
Construction,10000+ Emp,Data Center Services,Storage,2017,USD,1632225.634
Wholesale Trade,1-4 Emp,Data Center Services,Storage,2017,USD,4.154119566
Wholesale Trade,5-9 Emp,Data Center Services,Storage,2017,USD,18.53853399
Wholesale Trade,10-24 Emp,Data Center Services,Storage,2017,USD,102.9113848
Wholesale Trade,25-49 Emp,Data Center Services,Storage,2017,USD,102.9113848
Wholesale Trade,50-99 Emp,Data Center Services,Storage,2017,USD,732.6911489
Wholesale Trade,100-249 Emp,Data Center Services,Storage,2017,USD,5377.691492
Wholesale Trade,250-499 Emp,Data Center Services,Storage,2017,USD,19940.07408
Wholesale Trade,500-999 Emp,Data Center Services,Storage,2017,USD,61549.46861
Wholesale Trade,1000-2499 Emp,Data Center Services,Storage,2017,USD,401303.1207
Wholesale Trade,2500-4999 Emp,Data Center Services,Storage,2017,USD,401303.1207
Wholesale Trade,5000-9999 Emp,Data Center Services,Storage,2017,USD,2422989.645
Wholesale Trade,10000+ Emp,Data Center Services,Storage,2017,USD,2422989.645
Retail Trade,1-4 Emp,Data Center Services,Storage,2017,USD,4.179183255
Retail Trade,5-9 Emp,Data Center Services,Storage,2017,USD,19.26066046
Retail Trade,10-24 Emp,Data Center Services,Storage,2017,USD,126.8524226
Retail Trade,25-49 Emp,Data Center Services,Storage,2017,USD,126.8524226
Retail Trade,50-99 Emp,Data Center Services,Storage,2017,USD,921.1285144
Retail Trade,100-249 Emp,Data Center Services,Storage,2017,USD,3785.418526
Retail Trade,250-499 Emp,Data Center Services,Storage,2017,USD,9434.754536
Retail Trade,500-999 Emp,Data Center Services,Storage,2017,USD,32632.65586
Retail Trade,1000-2499 Emp,Data Center Services,Storage,2017,USD,361662.4955
Retail Trade,2500-4999 Emp,Data Center Services,Storage,2017,USD,361662.4955
Retail Trade,5000-9999 Emp,Data Center Services,Storage,2017,USD,7641769.861
Retail Trade,10000+ Emp,Data Center Services,Storage,2017,USD,7641769.861
Nonclassified Establishments,1-4 Emp,Data Center Services,Storage,2017,USD,3.191722473
Nonclassified Establishments,5-9 Emp,Data Center Services,Storage,2017,USD,14.3666294
Nonclassified Establishments,10-24 Emp,Data Center Services,Storage,2017,USD,79.57118812
Nonclassified Establishments,25-49 Emp,Data Center Services,Storage,2017,USD,79.57118812
Nonclassified Establishments,50-99 Emp,Data Center Services,Storage,2017,USD,558.5967933
Nonclassified Establishments,100-249 Emp,Data Center Services,Storage,2017,USD,4252.812433
Nonclassified Establishments,250-499 Emp,Data Center Services,Storage,2017,USD,15889.33587
Nonclassified Establishments,500-999 Emp,Data Center Services,Storage,2017,USD,48746.43968
Nonclassified Establishments,1000-2499 Emp,Data Center Services,Storage,2017,USD,309355.925
Nonclassified Establishments,2500-4999 Emp,Data Center Services,Storage,2017,USD,309355.925
Nonclassified Establishments,5000-9999 Emp,Data Center Services,Storage,2017,USD,1472334.597
Nonclassified Establishments,10000+ Emp,Data Center Services,Storage,2017,USD,1472334.597
Transportation and Public Utilities,1-4 Emp,Data Center Services,Storage,2017,USD,6.137730724
Transportation and Public Utilities,5-9 Emp,Data Center Services,Storage,2017,USD,18.61972037
Transportation and Public Utilities,10-24 Emp,Data Center Services,Storage,2017,USD,137.0233487
Transportation and Public Utilities,25-49 Emp,Data Center Services,Storage,2017,USD,137.0233487
Transportation and Public Utilities,50-99 Emp,Data Center Services,Storage,2017,USD,826.3350224
Transportation and Public Utilities,100-249 Emp,Data Center Services,Storage,2017,USD,6948.975376
Transportation and Public Utilities,250-499 Emp,Data Center Services,Storage,2017,USD,20537.30701
Transportation and Public Utilities,500-999 Emp,Data Center Services,Storage,2017,USD,75241.06016
Transportation and Public Utilities,1000-2499 Emp,Data Center Services,Storage,2017,USD,474297.4742
Transportation and Public Utilities,2500-4999 Emp,Data Center Services,Storage,2017,USD,474297.4742
Transportation and Public Utilities,5000-9999 Emp,Data Center Services,Storage,2017,USD,4059869.954
Transportation and Public Utilities,10000+ Emp,Data Center Services,Storage,2017,USD,4059869.954
"Finance, Insurance, and Real Estate",1-4 Emp,Data Center Services,IaaS,2017,USD,19.10915218
"Finance, Insurance, and Real Estate",5-9 Emp,Data Center Services,IaaS,2017,USD,47.34335745
"Finance, Insurance, and Real Estate",10-24 Emp,Data Center Services,IaaS,2017,USD,418.380506
"Finance, Insurance, and Real Estate",25-49 Emp,Data Center Services,IaaS,2017,USD,418.380506
"Finance, Insurance, and Real Estate",50-99 Emp,Data Center Services,IaaS,2017,USD,4749.161099
"Finance, Insurance, and Real Estate",100-249 Emp,Data Center Services,IaaS,2017,USD,42395.78062
"Finance, Insurance, and Real Estate",250-499 Emp,Data Center Services,IaaS,2017,USD,108757.4279
"Finance, Insurance, and Real Estate",500-999 Emp,Data Center Services,IaaS,2017,USD,259471.6918
"Finance, Insurance, and Real Estate",1000-2499 Emp,Data Center Services,IaaS,2017,USD,1528633.038
"Finance, Insurance, and Real Estate",2500-4999 Emp,Data Center Services,IaaS,2017,USD,1528633.038
"Finance, Insurance, and Real Estate",5000-9999 Emp,Data Center Services,IaaS,2017,USD,10180490.34
"Finance, Insurance, and Real Estate",10000+ Emp,Data Center Services,IaaS,2017,USD,10180490.34
Public Administration,1-4 Emp,Data Center Services,IaaS,2017,USD,5.892943373
Public Administration,5-9 Emp,Data Center Services,IaaS,2017,USD,15.47546427
Public Administration,10-24 Emp,Data Center Services,IaaS,2017,USD,153.0743802
Public Administration,25-49 Emp,Data Center Services,IaaS,2017,USD,153.0743802
Public Administration,50-99 Emp,Data Center Services,IaaS,2017,USD,2269.141597
Public Administration,100-249 Emp,Data Center Services,IaaS,2017,USD,32979.75424
Public Administration,250-499 Emp,Data Center Services,IaaS,2017,USD,83080.22717
Public Administration,500-999 Emp,Data Center Services,IaaS,2017,USD,324871.6587
Public Administration,1000-2499 Emp,Data Center Services,IaaS,2017,USD,2058824.408
Public Administration,2500-4999 Emp,Data Center Services,IaaS,2017,USD,2058824.408
Public Administration,5000-9999 Emp,Data Center Services,IaaS,2017,USD,8260963.562
Public Administration,10000+ Emp,Data Center Services,IaaS,2017,USD,8260963.562
Services,1-4 Emp,Data Center Services,IaaS,2017,USD,13.08154034
Services,5-9 Emp,Data Center Services,IaaS,2017,USD,48.21288136
Services,10-24 Emp,Data Center Services,IaaS,2017,USD,322.2451688
Services,25-49 Emp,Data Center Services,IaaS,2017,USD,322.2451688
Services,50-99 Emp,Data Center Services,IaaS,2017,USD,2462.386396
Services,100-249 Emp,Data Center Services,IaaS,2017,USD,17670.66029
Services,250-499 Emp,Data Center Services,IaaS,2017,USD,50317.54066
Services,500-999 Emp,Data Center Services,IaaS,2017,USD,149918.26
Services,1000-2499 Emp,Data Center Services,IaaS,2017,USD,726192.1099
Services,2500-4999 Emp,Data Center Services,IaaS,2017,USD,726192.1099
Services,5000-9999 Emp,Data Center Services,IaaS,2017,USD,3215032.488
Services,10000+ Emp,Data Center Services,IaaS,2017,USD,3215032.488
"Agriculture, Forestry, and Fishing plus Mining",1-4 Emp,Data Center Services,IaaS,2017,USD,4.639293128
"Agriculture, Forestry, and Fishing plus Mining",5-9 Emp,Data Center Services,IaaS,2017,USD,20.62738735
"Agriculture, Forestry, and Fishing plus Mining",10-24 Emp,Data Center Services,IaaS,2017,USD,133.9339693
"Agriculture, Forestry, and Fishing plus Mining",25-49 Emp,Data Center Services,IaaS,2017,USD,133.9339693
"Agriculture, Forestry, and Fishing plus Mining",50-99 Emp,Data Center Services,IaaS,2017,USD,1056.284923
"Agriculture, Forestry, and Fishing plus Mining",100-249 Emp,Data Center Services,IaaS,2017,USD,6990.061933
"Agriculture, Forestry, and Fishing plus Mining",250-499 Emp,Data Center Services,IaaS,2017,USD,23244.08435
"Agriculture, Forestry, and Fishing plus Mining",500-999 Emp,Data Center Services,IaaS,2017,USD,66310.72267
"Agriculture, Forestry, and Fishing plus Mining",1000-2499 Emp,Data Center Services,IaaS,2017,USD,414630.5359
"Agriculture, Forestry, and Fishing plus Mining",2500-4999 Emp,Data Center Services,IaaS,2017,USD,414630.5359
"Agriculture, Forestry, and Fishing plus Mining",5000-9999 Emp,Data Center Services,IaaS,2017,USD,0
"Agriculture, Forestry, and Fishing plus Mining",10000+ Emp,Data Center Services,IaaS,2017,USD,0
Manufacturing,1-4 Emp,Data Center Services,IaaS,2017,USD,6.370212842
Manufacturing,5-9 Emp,Data Center Services,IaaS,2017,USD,18.56451315
Manufacturing,10-24 Emp,Data Center Services,IaaS,2017,USD,181.1891722
Manufacturing,25-49 Emp,Data Center Services,IaaS,2017,USD,181.1891722
Manufacturing,50-99 Emp,Data Center Services,IaaS,2017,USD,1025.833875
Manufacturing,100-249 Emp,Data Center Services,IaaS,2017,USD,5961.093255
Manufacturing,250-499 Emp,Data Center Services,IaaS,2017,USD,11678.56201
Manufacturing,500-999 Emp,Data Center Services,IaaS,2017,USD,31624.88452
Manufacturing,1000-2499 Emp,Data Center Services,IaaS,2017,USD,219533.9606
Manufacturing,2500-4999 Emp,Data Center Services,IaaS,2017,USD,219533.9606
Manufacturing,5000-9999 Emp,Data Center Services,IaaS,2017,USD,1469658.347
Manufacturing,10000+ Emp,Data Center Services,IaaS,2017,USD,1469658.347
Construction,1-4 Emp,Data Center Services,IaaS,2017,USD,6.34669027
Construction,5-9 Emp,Data Center Services,IaaS,2017,USD,28.22693525
Construction,10-24 Emp,Data Center Services,IaaS,2017,USD,182.9343129
Construction,25-49 Emp,Data Center Services,IaaS,2017,USD,182.9343129
Construction,50-99 Emp,Data Center Services,IaaS,2017,USD,1436.955324
Construction,100-249 Emp,Data Center Services,IaaS,2017,USD,9501.304019
Construction,250-499 Emp,Data Center Services,IaaS,2017,USD,31712.26957
Construction,500-999 Emp,Data Center Services,IaaS,2017,USD,90356.38131
Construction,1000-2499 Emp,Data Center Services,IaaS,2017,USD,563152.7347
Construction,2500-4999 Emp,Data Center Services,IaaS,2017,USD,563152.7347
Construction,5000-9999 Emp,Data Center Services,IaaS,2017,USD,2468211.193
Construction,10000+ Emp,Data Center Services,IaaS,2017,USD,2468211.193
Wholesale Trade,1-4 Emp,Data Center Services,IaaS,2017,USD,7.494271036
Wholesale Trade,5-9 Emp,Data Center Services,IaaS,2017,USD,33.02328694
Wholesale Trade,10-24 Emp,Data Center Services,IaaS,2017,USD,214.4960975
Wholesale Trade,25-49 Emp,Data Center Services,IaaS,2017,USD,214.4960975
Wholesale Trade,50-99 Emp,Data Center Services,IaaS,2017,USD,1710.758285
Wholesale Trade,100-249 Emp,Data Center Services,IaaS,2017,USD,10896.75008
Wholesale Trade,250-499 Emp,Data Center Services,IaaS,2017,USD,36058.18049
Wholesale Trade,500-999 Emp,Data Center Services,IaaS,2017,USD,103429.7544
Wholesale Trade,1000-2499 Emp,Data Center Services,IaaS,2017,USD,662921.7242
Wholesale Trade,2500-4999 Emp,Data Center Services,IaaS,2017,USD,662921.7242
Wholesale Trade,5000-9999 Emp,Data Center Services,IaaS,2017,USD,3723849.786
Wholesale Trade,10000+ Emp,Data Center Services,IaaS,2017,USD,3723849.786
Retail Trade,1-4 Emp,Data Center Services,IaaS,2017,USD,7.783677872
Retail Trade,5-9 Emp,Data Center Services,IaaS,2017,USD,35.05042599
Retail Trade,10-24 Emp,Data Center Services,IaaS,2017,USD,266.5594515
Retail Trade,25-49 Emp,Data Center Services,IaaS,2017,USD,266.5594515
Retail Trade,50-99 Emp,Data Center Services,IaaS,2017,USD,2172.13222
Retail Trade,100-249 Emp,Data Center Services,IaaS,2017,USD,7792.501551
Retail Trade,250-499 Emp,Data Center Services,IaaS,2017,USD,17584.586
Retail Trade,500-999 Emp,Data Center Services,IaaS,2017,USD,56663.64612
Retail Trade,1000-2499 Emp,Data Center Services,IaaS,2017,USD,618513.8657
Retail Trade,2500-4999 Emp,Data Center Services,IaaS,2017,USD,618513.8657
Retail Trade,5000-9999 Emp,Data Center Services,IaaS,2017,USD,12138701.06
Retail Trade,10000+ Emp,Data Center Services,IaaS,2017,USD,12138701.06
Nonclassified Establishments,1-4 Emp,Data Center Services,IaaS,2017,USD,5.724975433
Nonclassified Establishments,5-9 Emp,Data Center Services,IaaS,2017,USD,25.46185555
Nonclassified Establishments,10-24 Emp,Data Center Services,IaaS,2017,USD,165.0142677
Nonclassified Establishments,25-49 Emp,Data Center Services,IaaS,2017,USD,165.0142677
Nonclassified Establishments,50-99 Emp,Data Center Services,IaaS,2017,USD,1296.192752
Nonclassified Establishments,100-249 Emp,Data Center Services,IaaS,2017,USD,8570.56667
Nonclassified Establishments,250-499 Emp,Data Center Services,IaaS,2017,USD,28605.77033
Nonclassified Establishments,500-999 Emp,Data Center Services,IaaS,2017,USD,81505.16903
Nonclassified Establishments,1000-2499 Emp,Data Center Services,IaaS,2017,USD,507986.9087
Nonclassified Establishments,2500-4999 Emp,Data Center Services,IaaS,2017,USD,507986.9087
Nonclassified Establishments,5000-9999 Emp,Data Center Services,IaaS,2017,USD,2226427.924
Nonclassified Establishments,10000+ Emp,Data Center Services,IaaS,2017,USD,2226427.924
Transportation and Public Utilities,1-4 Emp,Data Center Services,IaaS,2017,USD,12.11270336
Transportation and Public Utilities,5-9 Emp,Data Center Services,IaaS,2017,USD,36.26208564
Transportation and Public Utilities,10-24 Emp,Data Center Services,IaaS,2017,USD,313.628957
Transportation and Public Utilities,25-49 Emp,Data Center Services,IaaS,2017,USD,313.628957
Transportation and Public Utilities,50-99 Emp,Data Center Services,IaaS,2017,USD,2108.281233
Transportation and Public Utilities,100-249 Emp,Data Center Services,IaaS,2017,USD,15403.80628
Transportation and Public Utilities,250-499 Emp,Data Center Services,IaaS,2017,USD,40689.78515
Transportation and Public Utilities,500-999 Emp,Data Center Services,IaaS,2017,USD,138759.9316
Transportation and Public Utilities,1000-2499 Emp,Data Center Services,IaaS,2017,USD,851324.6195
Transportation and Public Utilities,2500-4999 Emp,Data Center Services,IaaS,2017,USD,851324.6195
Transportation and Public Utilities,5000-9999 Emp,Data Center Services,IaaS,2017,USD,6571000.615
Transportation and Public Utilities,10000+ Emp,Data Center Services,IaaS,2017,USD,6571000.615
"Finance, Insurance, and Real Estate",1-4 Emp,Data Center Services,PaaS,2017,USD,3.373664513
"Finance, Insurance, and Real Estate",5-9 Emp,Data Center Services,PaaS,2017,USD,7.138710381
"Finance, Insurance, and Real Estate",10-24 Emp,Data Center Services,PaaS,2017,USD,35.68614449
"Finance, Insurance, and Real Estate",25-49 Emp,Data Center Services,PaaS,2017,USD,35.68614449
"Finance, Insurance, and Real Estate",50-99 Emp,Data Center Services,PaaS,2017,USD,226.2357196
"Finance, Insurance, and Real Estate",100-249 Emp,Data Center Services,PaaS,2017,USD,1537.924269
"Finance, Insurance, and Real Estate",250-499 Emp,Data Center Services,PaaS,2017,USD,3420.971953
"Finance, Insurance, and Real Estate",500-999 Emp,Data Center Services,PaaS,2017,USD,9601.7893
"Finance, Insurance, and Real Estate",1000-2499 Emp,Data Center Services,PaaS,2017,USD,37215.79122
"Finance, Insurance, and Real Estate",2500-4999 Emp,Data Center Services,PaaS,2017,USD,37215.79122
"Finance, Insurance, and Real Estate",5000-9999 Emp,Data Center Services,PaaS,2017,USD,290616.3438
"Finance, Insurance, and Real Estate",10000+ Emp,Data Center Services,PaaS,2017,USD,290616.3438
Public Administration,1-4 Emp,Data Center Services,PaaS,2017,USD,0.806678601
Public Administration,5-9 Emp,Data Center Services,PaaS,2017,USD,2.238367077
Public Administration,10-24 Emp,Data Center Services,PaaS,2017,USD,12.14908703
Public Administration,25-49 Emp,Data Center Services,PaaS,2017,USD,12.14908703
Public Administration,50-99 Emp,Data Center Services,PaaS,2017,USD,109.9111151
Public Administration,100-249 Emp,Data Center Services,PaaS,2017,USD,1320.159488
Public Administration,250-499 Emp,Data Center Services,PaaS,2017,USD,2873.045822
Public Administration,500-999 Emp,Data Center Services,PaaS,2017,USD,13564.23049
Public Administration,1000-2499 Emp,Data Center Services,PaaS,2017,USD,57035.80446
Public Administration,2500-4999 Emp,Data Center Services,PaaS,2017,USD,57035.80446
Public Administration,5000-9999 Emp,Data Center Services,PaaS,2017,USD,289908.2641
Public Administration,10000+ Emp,Data Center Services,PaaS,2017,USD,289908.2641
Services,1-4 Emp,Data Center Services,PaaS,2017,USD,2.95258695
Services,5-9 Emp,Data Center Services,PaaS,2017,USD,9.016785473
Services,10-24 Emp,Data Center Services,PaaS,2017,USD,36.10141168
Services,25-49 Emp,Data Center Services,PaaS,2017,USD,36.10141168
Services,50-99 Emp,Data Center Services,PaaS,2017,USD,156.2573906
Services,100-249 Emp,Data Center Services,PaaS,2017,USD,892.3444963
Services,250-499 Emp,Data Center Services,PaaS,2017,USD,2250.322909
Services,500-999 Emp,Data Center Services,PaaS,2017,USD,7859.274367
Services,1000-2499 Emp,Data Center Services,PaaS,2017,USD,25450.78275
Services,2500-4999 Emp,Data Center Services,PaaS,2017,USD,25450.78275
Services,5000-9999 Emp,Data Center Services,PaaS,2017,USD,139600.6864
Services,10000+ Emp,Data Center Services,PaaS,2017,USD,139600.6864
"Agriculture, Forestry, and Fishing plus Mining",1-4 Emp,Data Center Services,PaaS,2017,USD,1.463172268
"Agriculture, Forestry, and Fishing plus Mining",5-9 Emp,Data Center Services,PaaS,2017,USD,5.431854181
"Agriculture, Forestry, and Fishing plus Mining",10-24 Emp,Data Center Services,PaaS,2017,USD,20.81719105
"Agriculture, Forestry, and Fishing plus Mining",25-49 Emp,Data Center Services,PaaS,2017,USD,20.81719105
"Agriculture, Forestry, and Fishing plus Mining",50-99 Emp,Data Center Services,PaaS,2017,USD,91.8462481
"Agriculture, Forestry, and Fishing plus Mining",100-249 Emp,Data Center Services,PaaS,2017,USD,493.8212855
"Agriculture, Forestry, and Fishing plus Mining",250-499 Emp,Data Center Services,PaaS,2017,USD,1472.982619
"Agriculture, Forestry, and Fishing plus Mining",500-999 Emp,Data Center Services,PaaS,2017,USD,4915.145022
"Agriculture, Forestry, and Fishing plus Mining",1000-2499 Emp,Data Center Services,PaaS,2017,USD,20514.82572
"Agriculture, Forestry, and Fishing plus Mining",2500-4999 Emp,Data Center Services,PaaS,2017,USD,20514.82572
"Agriculture, Forestry, and Fishing plus Mining",5000-9999 Emp,Data Center Services,PaaS,2017,USD,0
"Agriculture, Forestry, and Fishing plus Mining",10000+ Emp,Data Center Services,PaaS,2017,USD,0
Manufacturing,1-4 Emp,Data Center Services,PaaS,2017,USD,1.985176441
Manufacturing,5-9 Emp,Data Center Services,PaaS,2017,USD,4.855285434
Manufacturing,10-24 Emp,Data Center Services,PaaS,2017,USD,26.64345894
Manufacturing,25-49 Emp,Data Center Services,PaaS,2017,USD,26.64345894
Manufacturing,50-99 Emp,Data Center Services,PaaS,2017,USD,90.21068565
Manufacturing,100-249 Emp,Data Center Services,PaaS,2017,USD,425.2696793
Manufacturing,250-499 Emp,Data Center Services,PaaS,2017,USD,728.663832
Manufacturing,500-999 Emp,Data Center Services,PaaS,2017,USD,2372.851711
Manufacturing,1000-2499 Emp,Data Center Services,PaaS,2017,USD,11012.80743
Manufacturing,2500-4999 Emp,Data Center Services,PaaS,2017,USD,11012.80743
Manufacturing,5000-9999 Emp,Data Center Services,PaaS,2017,USD,93160.49668
Manufacturing,10000+ Emp,Data Center Services,PaaS,2017,USD,93160.49668
Construction,1-4 Emp,Data Center Services,PaaS,2017,USD,1.60895341
Construction,5-9 Emp,Data Center Services,PaaS,2017,USD,5.975561991
Construction,10-24 Emp,Data Center Services,PaaS,2017,USD,22.8623979
Construction,25-49 Emp,Data Center Services,PaaS,2017,USD,22.8623979
Construction,50-99 Emp,Data Center Services,PaaS,2017,USD,100.5343448
Construction,100-249 Emp,Data Center Services,PaaS,2017,USD,540.2359149
Construction,250-499 Emp,Data Center Services,PaaS,2017,USD,1616.960379
Construction,500-999 Emp,Data Center Services,PaaS,2017,USD,5389.302188
Construction,1000-2499 Emp,Data Center Services,PaaS,2017,USD,22438.48588
Construction,2500-4999 Emp,Data Center Services,PaaS,2017,USD,22438.48588
Construction,5000-9999 Emp,Data Center Services,PaaS,2017,USD,122049.8418
Construction,10000+ Emp,Data Center Services,PaaS,2017,USD,122049.8418
Wholesale Trade,1-4 Emp,Data Center Services,PaaS,2017,USD,1.91769232
Wholesale Trade,5-9 Emp,Data Center Services,PaaS,2017,USD,7.052409328
Wholesale Trade,10-24 Emp,Data Center Services,PaaS,2017,USD,27.08878179
Wholesale Trade,25-49 Emp,Data Center Services,PaaS,2017,USD,27.08878179
Wholesale Trade,50-99 Emp,Data Center Services,PaaS,2017,USD,120.8640071
Wholesale Trade,100-249 Emp,Data Center Services,PaaS,2017,USD,620.1450217
Wholesale Trade,250-499 Emp,Data Center Services,PaaS,2017,USD,1837.126806
Wholesale Trade,500-999 Emp,Data Center Services,PaaS,2017,USD,6178.093431
Wholesale Trade,1000-2499 Emp,Data Center Services,PaaS,2017,USD,26603.717
Wholesale Trade,2500-4999 Emp,Data Center Services,PaaS,2017,USD,26603.717
Wholesale Trade,5000-9999 Emp,Data Center Services,PaaS,2017,USD,192511.0605
Wholesale Trade,10000+ Emp,Data Center Services,PaaS,2017,USD,192511.0605
Retail Trade,1-4 Emp,Data Center Services,PaaS,2017,USD,1.561751864
Retail Trade,5-9 Emp,Data Center Services,PaaS,2017,USD,5.769887346
Retail Trade,10-24 Emp,Data Center Services,PaaS,2017,USD,25.01126282
Retail Trade,25-49 Emp,Data Center Services,PaaS,2017,USD,25.01126282
Retail Trade,50-99 Emp,Data Center Services,PaaS,2017,USD,114.5037985
Retail Trade,100-249 Emp,Data Center Services,PaaS,2017,USD,338.6987637
Retail Trade,250-499 Emp,Data Center Services,PaaS,2017,USD,699.8241351
Retail Trade,500-999 Emp,Data Center Services,PaaS,2017,USD,2720.563201
Retail Trade,1000-2499 Emp,Data Center Services,PaaS,2017,USD,19863.64663
Retail Trade,2500-4999 Emp,Data Center Services,PaaS,2017,USD,19863.64663
Retail Trade,5000-9999 Emp,Data Center Services,PaaS,2017,USD,497506.2773
Retail Trade,10000+ Emp,Data Center Services,PaaS,2017,USD,497506.2773
Nonclassified Establishments,1-4 Emp,Data Center Services,PaaS,2017,USD,1.603578784
Nonclassified Establishments,5-9 Emp,Data Center Services,PaaS,2017,USD,5.955600933
Nonclassified Establishments,10-24 Emp,Data Center Services,PaaS,2017,USD,22.78602723
Nonclassified Establishments,25-49 Emp,Data Center Services,PaaS,2017,USD,22.78602723
Nonclassified Establishments,50-99 Emp,Data Center Services,PaaS,2017,USD,100.198515
Nonclassified Establishments,100-249 Emp,Data Center Services,PaaS,2017,USD,538.4312847
Nonclassified Establishments,250-499 Emp,Data Center Services,PaaS,2017,USD,1611.559006
Nonclassified Establishments,500-999 Emp,Data Center Services,PaaS,2017,USD,5371.299502
Nonclassified Establishments,1000-2499 Emp,Data Center Services,PaaS,2017,USD,22363.53127
Nonclassified Establishments,2500-4999 Emp,Data Center Services,PaaS,2017,USD,22363.53127
