company_name,company_label,address,address_2,postcode,city,sic_4,sic_2,sic_industry_german,sic_industry_english,solon_av_industry,employees,employees_bracket,lat,lon
LAVRUT,LAVRUT,52 PASSAGE CHOISEUL,,75002,Paris,5943,59,Schreibwarengesch_fte,Miscellaneous Retail,Wholesale & retail trade,18,#REF!,48.8701868,2.3359907
MEDIASTORE,MEDIASTORE,105 RUE DE L ABBE GROULT,,75015,Paris,5943,59,Schreibwarengesch_fte,Miscellaneous Retail,Wholesale & retail trade,30,#REF!,48.8375712,2.3000289
ENTREPRISE CLAUDE SFEZ MILLECHEM,ENTREPRISE CLAUDE SFEZ,76 AVENUE DES CHAMPS ELYSEES,,75008,Paris,5944,59,Juwelierl_den,Miscellaneous Retail,Wholesale & retail trade,10,#REF!,48.8709603,2.3044515
H. STERN JOAILLIER,H. STERN JOAILLIER,ANGL R DE CASTIGLIONE,238 RUE DE RIVOLI,75001,Paris,5944,59,Juwelierl_den,Miscellaneous Retail,Wholesale & retail trade,10,#REF!,48.8658391,2.3270451
ISABELLE BARRIER SAS,ISABELLE BARRIER SAS,39 AVENUE DES TERNES,,75017,Paris,5944,59,Juwelierl_den,Miscellaneous Retail,Wholesale & retail trade,10,#REF!,48.878516,2.2935041
CAILLOU 2000,CAILLOU 2000,10 AVENUE DE CLICHY,,75018,Paris,5944,59,Juwelierl_den,Miscellaneous Retail,Wholesale & retail trade,10,#REF!,48.8843241,2.3273028
GERARD B,GERARD B,4 PLACE VICTOR HUGO,,75116,Paris,5944,59,Juwelierl_den,Miscellaneous Retail,Wholesale & retail trade,11,#REF!,48.8701164,2.2854771
REINE D'OR,REINE D'OR,22 BOULEVARD BARBES,,75018,Paris,5944,59,Juwelierl_den,Miscellaneous Retail,Wholesale & retail trade,11,#REF!,48.8851182,2.3497591
WEMPE-FRANCE SA,WEMPE-FRANCE SA,422 RUE SAINT HONORE,,75008,Paris,5944,59,Juwelierl_den,Miscellaneous Retail,Wholesale & retail trade,12,#REF!,48.8683254,2.32375
OR DE VENDOME,OR DE VENDOME,6 PLACE VENDOME,,75001,Paris,5944,59,Juwelierl_den,Miscellaneous Retail,Wholesale & retail trade,12,#REF!,48.8666846,2.3292401
L EMERAUDE,L EMERAUDE,2 BOULEVARD BESSIERES,,75017,Paris,5944,59,Juwelierl_den,Miscellaneous Retail,Wholesale & retail trade,14,#REF!,48.8977414,2.3290144
NJMG,NJMG,27 AVENUE MARCEAU,,75116,Paris,5944,59,Juwelierl_den,Miscellaneous Retail,Wholesale & retail trade,14,#REF!,48.867029,2.2990831
COMPTOIR NATIONAL DE L OR,COMPTOIR NATIONAL DE L OR,10 AVENUE DE LA GRANDE ARMEE,,75017,Paris,5944,59,Juwelierl_den,Miscellaneous Retail,Wholesale & retail trade,14,#REF!,48.8749567,2.2927493
DAVID YURMAN FRANCE SAS,DAVID YURMAN FRANCE SAS,10 RUE DE LA PAIX,,75002,Paris,5944,59,Juwelierl_den,Miscellaneous Retail,Wholesale & retail trade,15,#REF!,48.8688656,2.331374
DJULA,DJULA,83 RUE DES SAINTS PERES,,75006,Paris,5944,59,Juwelierl_den,Miscellaneous Retail,Wholesale & retail trade,17,#REF!,48.85214,2.3289432
EDOUARD NAHUM FRANCE,EDOUARD NAHUM FRANCE,89 R DU FAUBOURG POISSONNIERE,,75009,Paris,5944,59,Juwelierl_den,Miscellaneous Retail,Wholesale & retail trade,17,#REF!,48.8767981,2.3485032
HEURGON JOAILLIER,HEURGON JOAILLIER,15 RUE ROYALE,,75008,Paris,5944,59,Juwelierl_den,Miscellaneous Retail,Wholesale & retail trade,19,#REF!,48.8681823,2.3229053
ALAIN BELLOR,ALAIN BELLOR,147 RUE DU TEMPLE,,75003,Paris,5944,59,Juwelierl_den,Miscellaneous Retail,Wholesale & retail trade,19,#REF!,48.864057,2.3584494
VAN CLEEF ET ARPELS FRANCE,VAN CLEEF ET ARPELS FRANCE,22 PLACE VENDOME,,75001,Paris,5944,59,Juwelierl_den,Miscellaneous Retail,Wholesale & retail trade,20,#REF!,48.8676505,2.3305103
SOC BIJOUX BURMA,SOC BIJOUX BURMA,8 BOULEVARD DES CAPUCINES,,75009,Paris,5944,59,Juwelierl_den,Miscellaneous Retail,Wholesale & retail trade,21,#REF!,48.8709287,2.3329688
PATEK PHILIPPE FRANCE,PATEK PHILIPPE FRANCE,10 PLACE VENDOME,,75001,Paris,5944,59,Juwelierl_den,Miscellaneous Retail,Wholesale & retail trade,22,#REF!,48.8668193,2.329796
FREY WILLE PARIS,FREY WILLE PARIS,167 RUE SAINT HONORE,182 RUE DE RIVOLI,75001,Paris,5944,59,Juwelierl_den,Miscellaneous Retail,Wholesale & retail trade,22,#REF!,48.863417,2.3342452
POMELLATO PARIS,POMELLATO PARIS,66 R DU FAUBOURG SAINT HONORE,,75008,Paris,5944,59,Juwelierl_den,Miscellaneous Retail,Wholesale & retail trade,23,#REF!,48.8700382,2.3185765
HARRY WINSTON,HARRY WINSTON,29 AVENUE MONTAIGNE,,75008,Paris,5944,59,Juwelierl_den,Miscellaneous Retail,Wholesale & retail trade,23,#REF!,48.8677204,2.3075978
GUDULE SA,GUDULE SA,72 RUE SAINT ANDRE DES ARTS,,75006,Paris,5944,59,Juwelierl_den,Miscellaneous Retail,Wholesale & retail trade,24,#REF!,48.8537143,2.3386234
AL DIFFUSION,AL DIFFUSION,133 RUE DE MONTREUIL,,75011,Paris,5944,59,Juwelierl_den,Miscellaneous Retail,Wholesale & retail trade,30,#REF!,48.8514472,2.397644
MAJOR,MAJOR,104 AVENUE DES CHAMPS ELYSEES,,75008,Paris,5944,59,Juwelierl_den,Miscellaneous Retail,Wholesale & retail trade,31,#REF!,48.8721637,2.3019876
EDILYS,EDILYS,21 PLACE VENDOME,,75001,Paris,5944,59,Juwelierl_den,Miscellaneous Retail,Wholesale & retail trade,42,#REF!,48.8683079,2.3295895
DG HOLDING,DG HOLDING,25 PLACE DE LA MADELEINE,,75008,Paris,5944,59,Juwelierl_den,Miscellaneous Retail,Wholesale & retail trade,47,#REF!,48.8712101,2.3244195
REMINISCENCE BOUTIQUES,REMINISCENCE BOUTIQUES,42 RUE ETIENNE MARCEL,,75002,Paris,5944,59,Juwelierl_den,Miscellaneous Retail,Wholesale & retail trade,48,#REF!,48.8652752,2.3437348
ARIJE SA,ARIJE SA,50 RUE PIERRE CHARRON,,75008,Paris,5944,59,Juwelierl_den,Miscellaneous Retail,Wholesale & retail trade,50,#REF!,48.8688155,2.302302
BUCHERER FRANCE S.A.S.,BUCHERER FRANCE S.A.S.,41 BOULEVARD DES CAPUCINES,,75002,Paris,5944,59,Juwelierl_den,Miscellaneous Retail,Wholesale & retail trade,50,#REF!,48.869973,2.32879
TIFFANY & CO,TIFFANY & CO,6 RUE DE LA PAIX,,75002,Paris,5944,59,Juwelierl_den,Miscellaneous Retail,Wholesale & retail trade,59,#REF!,48.8686026,2.3310262
TECH AIRPORT HOLDING 76 AU 78,TECH AIRPORT HOLDING 76 AU 78,76 RUE DE REUILLY,,75583,Paris Cedex 12,5944,59,Juwelierl_den,Miscellaneous Retail,Wholesale & retail trade,67,#REF!,48.8436285,2.3909376
BULGARI FRANCE SAS,BULGARI FRANCE SAS,21 BOULEVARD DE LA MADELEINE,,75001,Paris,5944,59,Juwelierl_den,Miscellaneous Retail,Wholesale & retail trade,83,#REF!,48.8690826,2.3258488
MAUBOUSSIN,MAUBOUSSIN,17 RUE LA BOETIE,31 RUE CAMBACERES,75008,Paris,5944,59,Juwelierl_den,Miscellaneous Retail,Wholesale & retail trade,140,#REF!,48.873997,2.3174429
DIDIER GUERIN SAS DIDIER GUERIN BIJOUTERIE,DIDIER GUERIN SAS DIDIER,72 RUE DES ARCHIVES,,75140,Paris Cedex 03,5944,59,Juwelierl_den,Miscellaneous Retail,Wholesale & retail trade,262,#REF!,48.8622038,2.3594031
THE SWATCH GROUP FRAN BOUTIQUE S,THE SWATCH GROUP FRAN BOUTIQUE,112 AVENUE KLEBER,,75784,Paris Cedex 16,5944,59,Juwelierl_den,Miscellaneous Retail,Wholesale & retail trade,296,#REF!,48.8641486,2.2877197
SOCIETE CARTIER,SOCIETE CARTIER,13 RUE DE LA PAIX,,75002,Paris,5944,59,Juwelierl_den,Miscellaneous Retail,Wholesale & retail trade,636,#REF!,48.86937,2.3309734
LOUIS PION SAS,LOUIS PION SAS,21 RUE BALZAC,,75008,Paris,5944,59,Juwelierl_den,Miscellaneous Retail,Wholesale & retail trade,736,#REF!,48.8755016,2.3022827
THOM,THOM,7 RUE SAINT GEORGES,,75009,Paris,5944,59,Juwelierl_den,Miscellaneous Retail,Wholesale & retail trade,2187,#REF!,48.874863,2.3367048
JOUETS & LOISIRS,JOUETS & LOISIRS,21 RUE DESAIX,,75015,Paris,5945,59,Hobby- u. Spielwarengesch_fte,Miscellaneous Retail,Wholesale & retail trade,10,#REF!,48.8534876,2.2938564
EOL MODELISME,EOL MODELISME,3 RUE DU LOUVRE,,75001,Paris,5945,59,Hobby- u. Spielwarengesch_fte,Miscellaneous Retail,Wholesale & retail trade,19,#REF!,48.8615103,2.3409627
CHEVILLOTE,CHEVILLOTE,151 BOULEVARD HAUSSMANN,,75008,Paris,5945,59,Hobby- u. Spielwarengesch_fte,Miscellaneous Retail,Wholesale & retail trade,27,#REF!,48.8748175,2.3110705
BONHOMME DE BOIS DISTRIBUTION,BONHOMME DE BOIS DISTRIBUTION,5 B RUE DU LOUVRE,,75001,Paris,5945,59,Hobby- u. Spielwarengesch_fte,Miscellaneous Retail,Wholesale & retail trade,49,#REF!,48.862031,2.3410081
LUDENDO COMMERCE FRANCE,LUDENDO COMMERCE FRANCE,126 RUE LA BOETIE,,75008,Paris,5945,59,Hobby- u. Spielwarengesch_fte,Miscellaneous Retail,Wholesale & retail trade,1600,#REF!,48.8710766,2.3060307
TELECOMMANDE EXPRESS,TELECOMMANDE EXPRESS,13 RUE GEORGES AURIC,,75019,Paris,5961,59,Postversandh_user,Miscellaneous Retail,Wholesale & retail trade,10,#REF!,48.8846139,2.385664
ONEYREAU INFOLEC,ONEYREAU INFOLEC,10 AVENUE DE LOWENDAL,,75007,Paris,5961,59,Postversandh_user,Miscellaneous Retail,Wholesale & retail trade,10,#REF!,48.8531824,2.3086487
EXPERTISSIM,EXPERTISSIM,10 RUE D UZES,,75002,Paris,5961,59,Postversandh_user,Miscellaneous Retail,Wholesale & retail trade,10,#REF!,48.8707615,2.3441702
DIGITAL FASHION GROUP ENVIE DE FRAISES,DIGITAL FASHION GROUP ENVIE DE,101 RUE REAUMUR,,75002,Paris,5961,59,Postversandh_user,Miscellaneous Retail,Wholesale & retail trade,10,#REF!,48.8677646,2.3448517
D'ICI OU D'AILLEURS,D'ICI OU D'AILLEURS,231 RUE SAINT HONORE,,75001,Paris,5961,59,Postversandh_user,Miscellaneous Retail,Wholesale & retail trade,10,#REF!,48.8661114,2.3290928
INSTANT LUXE,INSTANT LUXE,40 RUE D ABOUKIR,,75002,Paris,5961,59,Postversandh_user,Miscellaneous Retail,Wholesale & retail trade,10,#REF!,48.8669866,2.3451619
RIA CONSULTING,RIA CONSULTING,195 AVENUE GAMBETTA,,75020,Paris,5961,59,Postversandh_user,Miscellaneous Retail,Wholesale & retail trade,10,#REF!,48.8727262,2.4044974
LABO MODERNE,LABO MODERNE,37 RUE DOMBASLE,,75015,Paris,5961,59,Postversandh_user,Miscellaneous Retail,Wholesale & retail trade,10,#REF!,48.8358975,2.2991165
PARIS LOTUS,PARIS LOTUS,90 RUE LAMARCK,,75018,Paris,5961,59,Postversandh_user,Miscellaneous Retail,Wholesale & retail trade,12,#REF!,48.8902373,2.3373557
DELAVEINE.COM,DELAVEINE.COM,51 RUE SAINTE ANNE,,75002,Paris,5961,59,Postversandh_user,Miscellaneous Retail,Wholesale & retail trade,12,#REF!,48.8674446,2.3357073
ELEGANCE PARIS,ELEGANCE PARIS,24 RUE DU 4 SEPTEMBRE,,75002,Paris,5961,59,Postversandh_user,Miscellaneous Retail,Wholesale & retail trade,14,#REF!,48.8699616,2.3350998
C.F.V,C.F.V,12 RUE AUBER,,75009,Paris,5961,59,Postversandh_user,Miscellaneous Retail,Wholesale & retail trade,14,#REF!,48.8728662,2.3290231
GREENLOG,GREENLOG,25 RUE DE L ECOLE DE MEDECINE,,75006,Paris,5961,59,Postversandh_user,Miscellaneous Retail,Wholesale & retail trade,14,#REF!,48.8515725,2.3399383
AREZZO,AREZZO,160 RUE MONTMARTRE,,75002,Paris,5961,59,Postversandh_user,Miscellaneous Retail,Wholesale & retail trade,15,#REF!,48.8701483,2.3427302
LIBRAIRIE GALERIE LES CHEVAU LEGERS,LIBRAIRIE GALERIE LES CHEVAU,36 RUE VIVIENNE,,75002,Paris,5961,59,Postversandh_user,Miscellaneous Retail,Wholesale & retail trade,15,#REF!,48.8707623,2.3411753
FRUITROUGE,FRUITROUGE,22 RUE DE PALESTRO,,75002,Paris,5961,59,Postversandh_user,Miscellaneous Retail,Wholesale & retail trade,16,#REF!,48.8660968,2.3519923
CONSORTIUM PUBLICITAIRE EUROPEEN,CONSORTIUM PUBLICITAIRE,43 BOULEVARD MALESHERBES,,75008,Paris,5961,59,Postversandh_user,Miscellaneous Retail,Wholesale & retail trade,18,#REF!,48.8739509,2.320476
PLANTES ET JARDINS PLANTES ET JARDIN COM,PLANTES ET JARDINS PLANTES ET,83 AVENUE DE LA GRANDE ARMEE,,75116,Paris,5961,59,Postversandh_user,Miscellaneous Retail,Wholesale & retail trade,19,#REF!,48.8767206,2.2846325
WW E SERVICES FRANCE,WW E SERVICES FRANCE,66 RUE DE LA CHAUSSEE D ANTIN,,75009,Paris,5961,59,Postversandh_user,Miscellaneous Retail,Wholesale & retail trade,20,#REF!,48.875723,2.3321937
BEAUTYCOM,BEAUTYCOM,70 BOULEVARD DE COURCELLES,,75017,Paris,5961,59,Postversandh_user,Miscellaneous Retail,Wholesale & retail trade,20,#REF!,48.8802514,2.306333
LE PAPE 39 A 41,LE PAPE 39 A 41,39 RUE D ARTOIS,,75008,Paris,5961,59,Postversandh_user,Miscellaneous Retail,Wholesale & retail trade,20,#REF!,48.8741875,2.3055657
MAXIBAY,MAXIBAY,75 RUE DE LOURMEL,,75015,Paris,5961,59,Postversandh_user,Miscellaneous Retail,Wholesale & retail trade,20,#REF!,48.8454737,2.2880413
MENINVEST,MENINVEST,56 RUE SAINT LAZARE,,75009,Paris,5961,59,Postversandh_user,Miscellaneous Retail,Wholesale & retail trade,20,#REF!,48.876948,2.3337938
SMALLABLE,SMALLABLE,5 RUE JULES VALLES,,75011,Paris,5961,59,Postversandh_user,Miscellaneous Retail,Wholesale & retail trade,20,#REF!,48.8532219,2.3847743
TOOL SPORT,TOOL SPORT,34 AVENUE DES CHAMPS ELYSEES,,75008,Paris,5961,59,Postversandh_user,Miscellaneous Retail,Wholesale & retail trade,20,#REF!,48.8699516,2.3082499
BEBEO,BEBEO,6 CITE PARADIS,,75010,Paris,5961,59,Postversandh_user,Miscellaneous Retail,Wholesale & retail trade,20,#REF!,48.8749561,2.3501831
ZALANDO,ZALANDO,17 RUE DE LA BANQUE,,75002,Paris,5961,59,Postversandh_user,Miscellaneous Retail,Wholesale & retail trade,21,#REF!,48.8680722,2.3410055
BEAUTE CREATEURS SA,BEAUTE CREATEURS SA,HERON BUILDING V,10 RUE DE LA PAIX,75002,Paris,5961,59,Postversandh_user,Miscellaneous Retail,Wholesale & retail trade,21,#REF!,48.8688656,2.331374
WANIMO,WANIMO,27 AVENUE DE L OPERA,,75001,Paris,5961,59,Postversandh_user,Miscellaneous Retail,Wholesale & retail trade,24,#REF!,48.8669182,2.3337181
IDEAL GOURMET,IDEAL GOURMET,132 AVENUE DE VILLIERS,,75017,Paris,5961,59,Postversandh_user,Miscellaneous Retail,Wholesale & retail trade,26,#REF!,48.8855141,2.2944983
MIX COMMERCE,MIX COMMERCE,TOUR CRISTAL 7 11 TOUR CRISTAL,7 QUAI ANDRE CITROEN,75015,Paris,5961,59,Postversandh_user,Miscellaneous Retail,Wholesale & retail trade,28,#REF!,48.8486972,2.2814019
DIFFUSION ROSICRUCIENNE D R C,DIFFUSION ROSICRUCIENNE D R C,199 B RUE SAINT MARTIN,,75003,Paris,5961,59,Postversandh_user,Miscellaneous Retail,Wholesale & retail trade,33,#REF!,48.8634369,2.3525351
METABOLI,METABOLI,99 B AVENUE DU GENERAL LECLERC,,75014,Paris,5961,59,Postversandh_user,Miscellaneous Retail,Wholesale & retail trade,39,#REF!,48.8259542,2.3263751
LABORATOIRE LESCUYER,LABORATOIRE LESCUYER,10 B RUE CRILLON,,75004,Paris,5961,59,Postversandh_user,Miscellaneous Retail,Wholesale & retail trade,40,#REF!,48.8493848,2.3656758
PLEBICOM,PLEBICOM,17 RUE DE LA BANQUE,,75002,Paris,5961,59,Postversandh_user,Miscellaneous Retail,Wholesale & retail trade,41,#REF!,48.8680722,2.3410055
PLACE DES TENDANCES,PLACE DES TENDANCES,102 RUE DE PROVENCE,,75009,Paris,5961,59,Postversandh_user,Miscellaneous Retail,Wholesale & retail trade,44,#REF!,48.8743115,2.3293477
MILLE ET UNE LISTES,MILLE ET UNE LISTES,69 RUE DE RICHELIEU,,75002,Paris,5961,59,Postversandh_user,Miscellaneous Retail,Wholesale & retail trade,47,#REF!,48.867606,2.3375705
PERFOLINE,PERFOLINE,REGUS 12 AU 14,12 RPT C ELYSEES M DASSAULT,75008,Paris,5961,59,Postversandh_user,Miscellaneous Retail,Wholesale & retail trade,50,#REF!,48.869783,2.3097323
IMAGES CORP,IMAGES CORP,140 B RUE DE RENNES,,75006,Paris,5961,59,Postversandh_user,Miscellaneous Retail,Wholesale & retail trade,50,#REF!,48.845562,2.3249361
ENCYCLOPAEDIA BRITANNICA FRANCE LIMITED,ENCYCLOPAEDIA BRITANNICA,9 RUE ANTOINE CHANTIN,,75014,Paris,5961,59,Postversandh_user,Miscellaneous Retail,Wholesale & retail trade,50,#REF!,48.8270924,2.3226437
VESTIAIRE COLLECTIVE,VESTIAIRE COLLECTIVE,33 BD DU GENERAL MARTIAL VALIN,,75015,Paris,5961,59,Postversandh_user,Miscellaneous Retail,Wholesale & retail trade,58,#REF!,48.8375991,2.2727875
VIDEDRESSING,VIDEDRESSING,11 AVENUE PARMENTIER,,75011,Paris,5961,59,Postversandh_user,Miscellaneous Retail,Wholesale & retail trade,58,#REF!,48.859632,2.378817
WOODBRASS COM,WOODBRASS COM,11 AVENUE DU NOUVEAU CONSERVATOIRE,,75019,Paris,5961,59,Postversandh_user,Miscellaneous Retail,Wholesale & retail trade,59,#REF!,48.8887515,2.3900179
ATLASFORMEN,ATLASFORMEN,87 RUE LA BOETIE,,75008,Paris,5961,59,Postversandh_user,Miscellaneous Retail,Wholesale & retail trade,68,#REF!,48.8722575,2.3085478
AQUARELLE.COM,AQUARELLE.COM,118 RUE DE TOCQUEVILLE,,75017,Paris,5961,59,Postversandh_user,Miscellaneous Retail,Wholesale & retail trade,87,#REF!,48.8881365,2.306853
SARENZA,SARENZA,N 27 AU 29,27 RUE DE CHOISEUL,75002,Paris,5961,59,Postversandh_user,Miscellaneous Retail,Wholesale & retail trade,100,#REF!,48.8708913,2.3358917
LABORA DERMOCO ACTIVE DR PIERRE,LABORA DERMOCO ACTIVE DR,12 RPT CHAMPS ELYSEES M DASSAULT,,75008,Paris,5961,59,Postversandh_user,Miscellaneous Retail,Wholesale & retail trade,118,#REF!,48.869783,2.3097323
BRANDALLEY,BRANDALLEY,19 RUE DE PROVENCE,,75009,Paris,5961,59,Postversandh_user,Miscellaneous Retail,Wholesale & retail trade,138,#REF!,48.8740582,2.3401896
PRICEMINISTER,PRICEMINISTER,92 RUE REAUMUR,,75002,Paris,5961,59,Postversandh_user,Miscellaneous Retail,Wholesale & retail trade,200,#REF!,48.8669143,2.3495917
NESPRESSO FRANCE,NESPRESSO FRANCE,1 BOULEVARD PASTEUR,,75015,Paris,5961,59,Postversandh_user,Miscellaneous Retail,Wholesale & retail trade,1200,#REF!,48.8450911,2.3118763
COFEDIS,COFEDIS,3 RUE TROYON,,75017,Paris,5963,59,Direktverkaufsgesch_fte,Miscellaneous Retail,Wholesale & retail trade,12,#REF!,48.8756933,2.2953757
S D B P,S D B P,27 BOULEVARD DE CLICHY,,75009,Paris,5963,59,Direktverkaufsgesch_fte,Miscellaneous Retail,Wholesale & retail trade,13,#REF!,48.8825441,2.3360837
COFFEE TIME,COFFEE TIME,24 RUE D ARMAILLE,,75017,Paris,5963,59,Direktverkaufsgesch_fte,Miscellaneous Retail,Wholesale & retail trade,15,#REF!,48.8784665,2.2915953
AMBRE & LOUISE,AMBRE & LOUISE,150 BOULEVARD DE MAGENTA,,75010,Paris,5963,59,Direktverkaufsgesch_fte,Miscellaneous Retail,Wholesale & retail trade,20,#REF!,48.8818697,2.3514479
LES PAPETERIES REAUMUR,LES PAPETERIES REAUMUR,116 RUE REAUMUR,,75002,Paris,5963,59,Direktverkaufsgesch_fte,Miscellaneous Retail,Wholesale & retail trade,38,#REF!,48.868005,2.3452062
NEW LEXEL COSMETICS,NEW LEXEL COSMETICS,54 56,54 AVENUE HOCHE,75008,Paris,5963,59,Direktverkaufsgesch_fte,Miscellaneous Retail,Wholesale & retail trade,137,#REF!,48.8750402,2.2976245
RANGER FRANCE,RANGER FRANCE,132 RUE DU FAUBOURG SAINT DENIS,,75010,Paris,5963,59,Direktverkaufsgesch_fte,Miscellaneous Retail,Wholesale & retail trade,200,#REF!,48.8771747,2.3563922
SOC POUR PROMOTION CULTURE LOISI,SOC POUR PROMOTION CULTURE,123 BOULEVARD DE GRENELLE,,75725,Paris Cedex 15,5963,59,Direktverkaufsgesch_fte,Miscellaneous Retail,Wholesale & retail trade,363,#REF!,48.8488648,2.2993213
BASCLE JACQUELINE,BASCLE JACQUELINE,QUAI A GARE DE LYON,20 BOULEVARD DIDEROT,75012,Paris,5993,59,Zigarrengesch_fte u. -St_nde,Miscellaneous Retail,Wholesale & retail trade,10,#REF!,48.8456199,2.3730176
LA FLOR DE COPAN SAS,LA FLOR DE COPAN SAS,320 RUE SAINT HONORE,,75001,Paris,5993,59,Zigarrengesch_fte u. -St_nde,Miscellaneous Retail,Wholesale & retail trade,715,#REF!,48.8655117,2.3314737
SYMBIOSE COSMETICS FRANCE,SYMBIOSE COSMETICS FRANCE,108 RUE DE RICHELIEU,,75002,Paris,5999,59,Verschiedene Warengattungen,Miscellaneous Retail,Wholesale & retail trade,10,#REF!,48.8713338,2.3405253
GROUPE DE LUNETTERIE FRANCAISE,GROUPE DE LUNETTERIE FRANCAISE,26 RUE DES RIGOLES,,75020,Paris,5999,59,Verschiedene Warengattungen,Miscellaneous Retail,Wholesale & retail trade,10,#REF!,48.8720606,2.3935672
BALTONA FRANCE,BALTONA FRANCE,36 RUE DE TURIN,,75008,Paris,5999,59,Verschiedene Warengattungen,Miscellaneous Retail,Wholesale & retail trade,10,#REF!,48.8824366,2.3245695
RMN GP DISTRIBUTION,RMN GP DISTRIBUTION,254 A 256,254 RUE DE BERCY,75012,Paris,5999,59,Verschiedene Warengattungen,Miscellaneous Retail,Wholesale & retail trade,10,#REF!,48.8479239,2.3680347
LOMOGRAPHY FRANCE SARL,LOMOGRAPHY FRANCE SARL,17 RUE STE CROIX DE LA BRETONNERIE,,75004,Paris,5999,59,Verschiedene Warengattungen,Miscellaneous Retail,Wholesale & retail trade,10,#REF!,48.8580832,2.3561641
BURDIN SA,BURDIN SA,7 BOULEVARD DE DENAIN,,75010,Paris,5999,59,Verschiedene Warengattungen,Miscellaneous Retail,Wholesale & retail trade,10,#REF!,48.879501,2.354105
DERMACOS,DERMACOS,155 RUE DU FAUBOURG SAINT DENIS,,75010,Paris,5999,59,Verschiedene Warengattungen,Miscellaneous Retail,Wholesale & retail trade,10,#REF!,48.8787383,2.3563849
SARL MEDIA SYSTEM & CO,SARL MEDIA SYSTEM & CO,4 RUE DES ABBESSES,,75018,Paris,5999,59,Verschiedene Warengattungen,Miscellaneous Retail,Wholesale & retail trade,10,#REF!,48.8839628,2.3392634
GALLERIA CONTINUA,GALLERIA CONTINUA,5 RUE CURIAL,,75019,Paris,5999,59,Verschiedene Warengattungen,Miscellaneous Retail,Wholesale & retail trade,10,#REF!,48.8902482,2.3700804
MISP,MISP,309 RUE DE CHARENTON,,75012,Paris,5999,59,Verschiedene Warengattungen,Miscellaneous Retail,Wholesale & retail trade,10,#REF!,48.8340188,2.394934
CREAPOLE,CREAPOLE,96 RUE DU TEMPLE,,75003,Paris,5999,59,Verschiedene Warengattungen,Miscellaneous Retail,Wholesale & retail trade,10,#REF!,48.8622122,2.3572571
MAJ OPTIC,MAJ OPTIC,23 RUE SARRETTE,,75014,Paris,5999,59,Verschiedene Warengattungen,Miscellaneous Retail,Wholesale & retail trade,10,#REF!,48.8265897,2.3302857
MPUS RETAIL,MPUS RETAIL,81 BOULEVARD SUCHET,,75016,Paris,5999,59,Verschiedene Warengattungen,Miscellaneous Retail,Wholesale & retail trade,10,#REF!,48.8506165,2.2609906
AA B.Z.,AA B.Z.,98 BOULEVARD HAUSSMANN,,75008,Paris,5999,59,Verschiedene Warengattungen,Miscellaneous Retail,Wholesale & retail trade,10,#REF!,48.8746627,2.3225798
CD BEAUTE YVES ROCHER,CD BEAUTE YVES ROCHER,142 RUE DE RENNES,,75006,Paris,5999,59,Verschiedene Warengattungen,Miscellaneous Retail,Wholesale & retail trade,10,#REF!,48.8453395,2.3250367
VIVA SON ALPHA,VIVA SON ALPHA,30 AVENUE DE LA REPUBLIQUE,,75011,Paris,5999,59,Verschiedene Warengattungen,Miscellaneous Retail,Wholesale & retail trade,10,#REF!,48.8656259,2.371381
C 5 C CONSULTING,C 5 C CONSULTING,111 AVENUE VICTOR HUGO,,75116,Paris,5999,59,Verschiedene Warengattungen,Miscellaneous Retail,Wholesale & retail trade,10,#REF!,48.8684277,2.2829504
STAR RENOVA,STAR RENOVA,125 RUE DU MONT CENIS,,75018,Paris,5999,59,Verschiedene Warengattungen,Miscellaneous Retail,Wholesale & retail trade,10,#REF!,48.8964253,2.346186
WELCOME IN PARIS,WELCOME IN PARIS,158 RUE DE RIVOLI,,75001,Paris,5999,59,Verschiedene Warengattungen,Miscellaneous Retail,Wholesale & retail trade,10,#REF!,48.861258,2.3402612
GAGOSIAN GALLERY OF PARIS SAS,GAGOSIAN GALLERY OF PARIS SAS,4 RUE DE PONTHIEU,,75008,Paris,5999,59,Verschiedene Warengattungen,Miscellaneous Retail,Wholesale & retail trade,10,#REF!,48.8702381,2.3114667
GALERIE MAEGHT,GALERIE MAEGHT,42 RUE DU BAC,,75007,Paris,5999,59,Verschiedene Warengattungen,Miscellaneous Retail,Wholesale & retail trade,10,#REF!,48.8569498,2.32671
SARL FABIENNE CREED DIFFUSION - F C D,SARL FABIENNE CREED DIFFUSION,38 AVENUE PIERRE 1ER DE SERBIE,,75008,Paris,5999,59,Verschiedene Warengattungen,Miscellaneous Retail,Wholesale & retail trade,10,#REF!,48.8678992,2.3005071
BERN'OPTIC,BERN'OPTIC,98 AVENUE PARMENTIER,,75011,Paris,5999,59,Verschiedene Warengattungen,Miscellaneous Retail,Wholesale & retail trade,10,#REF!,48.8661886,2.3740936
GULDMANN,GULDMANN,66 RUE DU MOULIN DE LA POINTE,,75013,Paris,5999,59,Verschiedene Warengattungen,Miscellaneous Retail,Wholesale & retail trade,10,#REF!,48.8211162,2.3561366
GALERIE ALMINE RECH,GALERIE ALMINE RECH,64 RUE DE TURENNE,,75003,Paris,5999,59,Verschiedene Warengattungen,Miscellaneous Retail,Wholesale & retail trade,10,#REF!,48.8594603,2.3645409
