company_name,company_label,address,address_2,postcode,city,sic_4,sic_2,sic_industry_german,sic_industry_english,solon_av_industry,employees,employees_bracket,lat,lon,country
Freies Deutsches Hochstift Frankfurter Goethe-Haus,Freies Deutsches Hochstift,Groer Hirschgraben 23-25F,,60311,Frankfurt am Main,6719,67,Sonstige Holding-Gesellschaften,Holding and Other Investment Offices,"Finance, Insurance, and Real Estate",60,Medium 50-249,50.1111722,8.6775921,Germany
Nemak Europe GmbH,Nemak Europe GmbH,Am Flughafen,,60549,Frankfurt am Main,6719,67,Sonstige Holding-Gesellschaften,Holding and Other Investment Offices,"Finance, Insurance, and Real Estate",61,Medium 50-249,50.0379326,8.5621518,Germany
FinLab AG,FinLab AG,Grneburgweg 18,,60322,Frankfurt am Main,6719,67,Sonstige Holding-Gesellschaften,Holding and Other Investment Offices,"Finance, Insurance, and Real Estate",78,Medium 50-249,50.1211394,8.6731386,Germany
Khler-Transfer GmbH & Co. KG,Khler-Transfer GmbH & Co. KG,Flinschstr. 57a,,60388,Frankfurt am Main,6719,67,Sonstige Holding-Gesellschaften,Holding and Other Investment Offices,"Finance, Insurance, and Real Estate",90,Medium 50-249,50.13858,8.73163,Germany
KFP Holding GmbH,KFP Holding GmbH,Solmsstr. 4,,60486,Frankfurt am Main,6719,67,Sonstige Holding-Gesellschaften,Holding and Other Investment Offices,"Finance, Insurance, and Real Estate",100,Medium 50-249,50.11897,8.63742,Germany
DG Immobilien-Anlagegesellschaft mbH & Co. Kinocenter Essen KG,DG,Hahnstr. 70,,60528,Frankfurt am Main,6719,67,Sonstige Holding-Gesellschaften,Holding and Other Investment Offices,"Finance, Insurance, and Real Estate",124,Medium 50-249,50.0791609,8.6333261,Germany
Aareal Beteiligungen AG,Aareal Beteiligungen AG,Grneburgweg 58-62,,60322,Frankfurt am Main,6719,67,Sonstige Holding-Gesellschaften,Holding and Other Investment Offices,"Finance, Insurance, and Real Estate",156,Medium 50-249,50.1214705,8.6713026,Germany
Styrolution Group GmbH,Styrolution Group GmbH,Erlenstr. 2,,60325,Frankfurt am Main,6719,67,Sonstige Holding-Gesellschaften,Holding and Other Investment Offices,"Finance, Insurance, and Real Estate",200,Medium 50-249,50.1110085,8.6613816,Germany
Groupe SEB Deutschland GmbH,Groupe SEB Deutschland GmbH,Theodor-Stern-Kai 1,,60596,Frankfurt am Main,6719,67,Sonstige Holding-Gesellschaften,Holding and Other Investment Offices,"Finance, Insurance, and Real Estate",200,Medium 50-249,50.0994017,8.6671794,Germany
Helaba Invest Kapitalanlagegesellschaft mbH,Helaba Invest,Junghofstr. 24,,60311,Frankfurt am Main,6719,67,Sonstige Holding-Gesellschaften,Holding and Other Investment Offices,"Finance, Insurance, and Real Estate",262,Large 250 +,50.11341,8.67307,Germany
Nordwest Industrie Group GmbH,Nordwest Industrie Group GmbH,Guiollettstr. 48,,60325,Frankfurt am Main,6719,67,Sonstige Holding-Gesellschaften,Holding and Other Investment Offices,"Finance, Insurance, and Real Estate",346,Large 250 +,50.11473,8.66431,Germany
plenum AG,plenum AG,Am Flughafen,,60549,Frankfurt am Main,6719,67,Sonstige Holding-Gesellschaften,Holding and Other Investment Offices,"Finance, Insurance, and Real Estate",390,Large 250 +,50.0379326,8.5621518,Germany
ROY Ceramics SE,ROY Ceramics SE,Bockenheimer Landstr. 17-19,,60325,Frankfurt am Main,6719,67,Sonstige Holding-Gesellschaften,Holding and Other Investment Offices,"Finance, Insurance, and Real Estate",495,Large 250 +,50.115625,8.669028,Germany
JJ Auto AG,JJ Auto AG,Zeil 65,,60313,Frankfurt am Main,6719,67,Sonstige Holding-Gesellschaften,Holding and Other Investment Offices,"Finance, Insurance, and Real Estate",600,Large 250 +,50.1144256,8.6857996,Germany
ATLAS Dienstleistungen fr Vermgensberatung GmbH,ATLAS Dienstleistungen fr,Mnchener Str. 1,,60329,Frankfurt am Main,6719,67,Sonstige Holding-Gesellschaften,Holding and Other Investment Offices,"Finance, Insurance, and Real Estate",630,Large 250 +,50.1082555,8.6721192,Germany
HESSISCHE LANDESBAHN GmbH - HLB-,HESSISCHE LANDESBAHN GmbH -,Am Hauptbahnhof 18,,60329,Frankfurt am Main,6719,67,Sonstige Holding-Gesellschaften,Holding and Other Investment Offices,"Finance, Insurance, and Real Estate",700,Large 250 +,50.108714,8.6631947,Germany
Firstextile AG,Firstextile AG,Lyoner Str. 14,,60528,Frankfurt am Main,6719,67,Sonstige Holding-Gesellschaften,Holding and Other Investment Offices,"Finance, Insurance, and Real Estate",865,Large 250 +,50.0827183,8.6293574,Germany
euromicron AG communication & control technology,euromicron AG communication &,Zum Laurenburger Hof 76,,60594,Frankfurt am Main,6719,67,Sonstige Holding-Gesellschaften,Holding and Other Investment Offices,"Finance, Insurance, and Real Estate",1349,Large 250 +,50.10485,8.70377,Germany
Powerland AG,Powerland AG,Fellnerstr. 7-9,,60322,Frankfurt am Main,6719,67,Sonstige Holding-Gesellschaften,Holding and Other Investment Offices,"Finance, Insurance, and Real Estate",1700,Large 250 +,50.1185767,8.6771181,Germany
OGEL GmbH,OGEL GmbH,Waldfriedstr. 4,,60528,Frankfurt am Main,6719,67,Sonstige Holding-Gesellschaften,Holding and Other Investment Offices,"Finance, Insurance, and Real Estate",1920,Large 250 +,50.07712,8.6506,Germany
Messe Frankfurt GmbH,Messe Frankfurt GmbH,Ludwig-Erhard-Anlage 1,,60327,Frankfurt am Main,6719,67,Sonstige Holding-Gesellschaften,Holding and Other Investment Offices,"Finance, Insurance, and Real Estate",2130,Large 250 +,50.1119923,8.6522484,Germany
Stadtwerke Frankfurt am Main Holding GmbH,Stadtwerke Frankfurt am Main,Kurt-Schumacher-Str. 8,,60311,Frankfurt am Main,6719,67,Sonstige Holding-Gesellschaften,Holding and Other Investment Offices,"Finance, Insurance, and Real Estate",2526,Large 250 +,50.1109419,8.6879878,Germany
General Electric Deutschland Holding GmbH,General Electric Deutschland,Bleichstr. 64-66,,60313,Frankfurt am Main,6719,67,Sonstige Holding-Gesellschaften,Holding and Other Investment Offices,"Finance, Insurance, and Real Estate",2809,Large 250 +,50.1174061,8.6808619,Germany
Rockwood Specialties Group GmbH,Rockwood Specialties Group,Knigsberger Str. 1,,60487,Frankfurt am Main,6719,67,Sonstige Holding-Gesellschaften,Holding and Other Investment Offices,"Finance, Insurance, and Real Estate",4930,Large 250 +,50.12694,8.63111,Germany
WPP Deutschland Holding GmbH & Co. KG,WPP Deutschland Holding GmbH &,Darmstdter Landstr. 112,,60598,Frankfurt am Main,6719,67,Sonstige Holding-Gesellschaften,Holding and Other Investment Offices,"Finance, Insurance, and Real Estate",6669,Large 250 +,50.095573,8.690631,Germany
FERRERO Middle and Eastern Europe GmbH,FERRERO Middle and Eastern,Hainer Weg 120,,60599,Frankfurt am Main,6719,67,Sonstige Holding-Gesellschaften,Holding and Other Investment Offices,"Finance, Insurance, and Real Estate",6750,Large 250 +,50.09554,8.69531,Germany
Nestl Unternehmungen Deutschland GmbH,Nestl Unternehmungen,Lyoner Str. 23,,60528,Frankfurt am Main,6719,67,Sonstige Holding-Gesellschaften,Holding and Other Investment Offices,"Finance, Insurance, and Real Estate",12181,Large 250 +,50.07878,8.62555,Germany
AVECO Holding AG,AVECO Holding AG,Herriotstr. 3,,60528,Frankfurt am Main,6719,67,Sonstige Holding-Gesellschaften,Holding and Other Investment Offices,"Finance, Insurance, and Real Estate",21422,Large 250 +,50.0803608,8.6294175,Germany
First Private Investment Management KAG mbH,First Private Investment,Westhafenplatz 8,,60327,Frankfurt am Main,6726,67,Sonstige Investmentgesellschaften,Holding and Other Investment Offices,"Finance, Insurance, and Real Estate",21,Small 10-49,50.10086,8.66404,Germany
VERITAS INVESTMENT GmbH,VERITAS INVESTMENT GmbH,Taunusanlage 18,,60325,Frankfurt am Main,6726,67,Sonstige Investmentgesellschaften,Holding and Other Investment Offices,"Finance, Insurance, and Real Estate",23,Small 10-49,50.11441,8.6693,Germany
Schroder Investment Management GmbH,Schroder Investment Management,Taunustor 1,,60310,Frankfurt am Main,6726,67,Sonstige Investmentgesellschaften,Holding and Other Investment Offices,"Finance, Insurance, and Real Estate",25,Small 10-49,50.1112428,8.672186,Germany
Nomura Asset Management Deutschland KAG mbH,Nomura Asset Management,Grfstr. 109,,60487,Frankfurt am Main,6726,67,Sonstige Investmentgesellschaften,Holding and Other Investment Offices,"Finance, Insurance, and Real Estate",39,Small 10-49,50.12229,8.65097,Germany
Fortress Germany Asset Management GmbH,Fortress Germany Asset,Junghofstr. 22,,60311,Frankfurt am Main,6726,67,Sonstige Investmentgesellschaften,Holding and Other Investment Offices,"Finance, Insurance, and Real Estate",42,Small 10-49,50.11341,8.67307,Germany
Lupus alpha Investment GmbH,Lupus alpha Investment GmbH,Speicherstr. 49-51,,60327,Frankfurt am Main,6726,67,Sonstige Investmentgesellschaften,Holding and Other Investment Offices,"Finance, Insurance, and Real Estate",43,Small 10-49,50.0995552,8.6587531,Germany
Lazard Asset Management (Deutschland) GmbH,Lazard Asset Management,Neue Mainzer Str. 75,,60311,Frankfurt am Main,6726,67,Sonstige Investmentgesellschaften,Holding and Other Investment Offices,"Finance, Insurance, and Real Estate",71,Medium 50-249,50.11377,8.67161,Germany
KanAm Grund Kapitalanlagegesellschaft mbH,KanAm Grund,Messeturm,,60308,Frankfurt am Main,6726,67,Sonstige Investmentgesellschaften,Holding and Other Investment Offices,"Finance, Insurance, and Real Estate",79,Medium 50-249,50.1123829,8.6527429,Germany
BNY Mellon Service Kapitalanlage-GmbH,BNY Mellon Service,Friedrich-Ebert-Anlage 49,,60308,Frankfurt am Main,6726,67,Sonstige Investmentgesellschaften,Holding and Other Investment Offices,"Finance, Insurance, and Real Estate",92,Medium 50-249,50.1123829,8.6527429,Germany
Aberdeen Asset Management Deutschland AG,Aberdeen Asset Management,Bettinastr. 53-55,,60325,Frankfurt am Main,6726,67,Sonstige Investmentgesellschaften,Holding and Other Investment Offices,"Finance, Insurance, and Real Estate",95,Medium 50-249,50.1134129,8.6582153,Germany
TRIUVA Kapitalverwaltungsgesellschaft mbH,TRIUVA,Am Flughafen,,60549,Frankfurt am Main,6726,67,Sonstige Investmentgesellschaften,Holding and Other Investment Offices,"Finance, Insurance, and Real Estate",100,Medium 50-249,50.0379326,8.5621518,Germany
Savills Fund Management GmbH,Savills Fund Management GmbH,Rotfeder-Ring 7,,60327,Frankfurt am Main,6726,67,Sonstige Investmentgesellschaften,Holding and Other Investment Offices,"Finance, Insurance, and Real Estate",129,Medium 50-249,50.0978521,8.6549869,Germany
Universal-Investment-GmbH,Universal-Investment-GmbH,Theodor-Heuss-Allee 70,,60486,Frankfurt am Main,6726,67,Sonstige Investmentgesellschaften,Holding and Other Investment Offices,"Finance, Insurance, and Real Estate",240,Medium 50-249,50.1147235,8.6428445,Germany
Deutsche Asset & Wealth Management Investment GmbH,Deutsche Asset & Wealth,Mainzer Landstr. 11-17,,60329,Frankfurt am Main,6726,67,Sonstige Investmentgesellschaften,Holding and Other Investment Offices,"Finance, Insurance, and Real Estate",500,Large 250 +,50.1120415,8.6673086,Germany
Union Investment Privatfonds GmbH,Union Investment Privatfonds,Weifrauenstr. 7,,60311,Frankfurt am Main,6726,67,Sonstige Investmentgesellschaften,Holding and Other Investment Offices,"Finance, Insurance, and Real Estate",2600,Large 250 +,50.109459,8.6764068,Germany
Dr. Arthur Pfungst Stiftung,Dr. Arthur Pfungst Stiftung,Waldschmidtstr. 39,,60316,Frankfurt am Main,6732,67,"Kulturelle, religise u. Wohlttigkeitsstiftungen",Holding and Other Investment Offices,"Finance, Insurance, and Real Estate",10,Small 10-49,50.11836,8.70224,Germany
Stiftung Deutsche Sporthilfe,Stiftung Deutsche Sporthilfe,Otto-Fleck-Schneise 8,,60528,Frankfurt am Main,6732,67,"Kulturelle, religise u. Wohlttigkeitsstiftungen",Holding and Other Investment Offices,"Finance, Insurance, and Real Estate",35,Small 10-49,50.06734,8.64267,Germany
Gemeinntzige Hertie-Stiftung,Gemeinntzige Hertie-Stiftung,Grneburgweg 105,,60323,Frankfurt am Main,6732,67,"Kulturelle, religise u. Wohlttigkeitsstiftungen",Holding and Other Investment Offices,"Finance, Insurance, and Real Estate",68,Medium 50-249,50.1232435,8.6636499,Germany
FAZIT-STIFTUNG Gemeinntzige Verlagsgesellschaft mbH,FAZIT-STIFTUNG Gemeinntzige,Hellerhofstr. 2-4,,60327,Frankfurt am Main,6732,67,"Kulturelle, religise u. Wohlttigkeitsstiftungen",Holding and Other Investment Offices,"Finance, Insurance, and Real Estate",2000,Large 250 +,50.104477,8.6469329,Germany
Weyrauch Vermgensverwaltung GmbH,Weyrauch Vermgensverwaltung,Mnchener Str. 12,,60329,Frankfurt am Main,6733,67,"Stiftungen auer kulturellen, religisen u. wohlttigen",Holding and Other Investment Offices,"Finance, Insurance, and Real Estate",13,Small 10-49,50.1082235,8.6706721,Germany
Steadfast Capital Fund I GmbH & Co. KG,Steadfast Capital Fund I GmbH,Myliusstr. 47,,60323,Frankfurt am Main,6733,67,"Stiftungen auer kulturellen, religisen u. wohlttigen",Holding and Other Investment Offices,"Finance, Insurance, and Real Estate",13,Small 10-49,50.1215437,8.6610131,Germany
HABAH Handwerker-Bau GmbH,HABAH Handwerker-Bau GmbH,Liebigstr. 10,,60323,Frankfurt am Main,6733,67,"Stiftungen auer kulturellen, religisen u. wohlttigen",Holding and Other Investment Offices,"Finance, Insurance, and Real Estate",20,Small 10-49,50.1185022,8.6663624,Germany
Treuhandverwaltung IGEMET GmbH,Treuhandverwaltung IGEMET GmbH,Wilhelm-Leuschner-Str. 83,,60329,Frankfurt am Main,6733,67,"Stiftungen auer kulturellen, religisen u. wohlttigen",Holding and Other Investment Offices,"Finance, Insurance, and Real Estate",20,Small 10-49,50.1034206,8.66598,Germany
City 1 property developer GmbH & Co. KG,City 1 property developer GmbH,Niedenau 56,,60325,Frankfurt am Main,6733,67,"Stiftungen auer kulturellen, religisen u. wohlttigen",Holding and Other Investment Offices,"Finance, Insurance, and Real Estate",21,Small 10-49,50.1135564,8.6660094,Germany
Gesellschaft fr Vermgensverwaltung der B A U mbH,Gesellschaft fr,Olof-Palme-Str. 19,,60439,Frankfurt am Main,6733,67,"Stiftungen auer kulturellen, religisen u. wohlttigen",Holding and Other Investment Offices,"Finance, Insurance, and Real Estate",25,Small 10-49,50.1699033,8.6434941,Germany
Finance in Motion GmbH,Finance in Motion GmbH,Theodor-Stern-Kai 1,,60596,Frankfurt am Main,6733,67,"Stiftungen auer kulturellen, religisen u. wohlttigen",Holding and Other Investment Offices,"Finance, Insurance, and Real Estate",94,Medium 50-249,50.0994017,8.6671794,Germany
VSU AG,VSU AG,Rennbahnstr. 72-74,,60528,Frankfurt am Main,6794,67,Patentinhaber und Lizenzgeber,Holding and Other Investment Offices,"Finance, Insurance, and Real Estate",11,Small 10-49,50.0835846,8.6506426,Germany
TELEFUNKEN Licenses GmbH,TELEFUNKEN Licenses GmbH,Bockenheimer Landstr. 101,,60325,Frankfurt am Main,6794,67,Patentinhaber und Lizenzgeber,Holding and Other Investment Offices,"Finance, Insurance, and Real Estate",12,Small 10-49,50.1194458,8.6570825,Germany
Bilfinger RE Asset Management GmbH,Bilfinger RE Asset Management,Bockenheimer Anlage 15,,60322,Frankfurt am Main,6798,67,Immobilien-Investment Trusts,Holding and Other Investment Offices,"Finance, Insurance, and Real Estate",25,Small 10-49,50.11748,8.67455,Germany
GS Capital Partners VI GmbH & Co. KG,GS Capital Partners VI GmbH &,Friedrich-Ebert-Anlage 49,,60308,Frankfurt am Main,6799,67,Sonstige Investoren,Holding and Other Investment Offices,"Finance, Insurance, and Real Estate",11,Small 10-49,50.1123829,8.6527429,Germany
2IP Institutional Investment-Partners Group GmbH,2IP Institutional,Hamburger Allee 45,,60486,Frankfurt am Main,6799,67,Sonstige Investoren,Holding and Other Investment Offices,"Finance, Insurance, and Real Estate",15,Small 10-49,50.1162158,8.6446802,Germany
WV Service GmbH,WV Service GmbH,Kennedyallee 89,,60596,Frankfurt am Main,6799,67,Sonstige Investoren,Holding and Other Investment Offices,"Finance, Insurance, and Real Estate",25,Small 10-49,50.09644,8.67,Germany
Swissport Services GmbH,Swissport Services GmbH,Cargo City Sd,,60549,Frankfurt am Main,6799,67,Sonstige Investoren,Holding and Other Investment Offices,"Finance, Insurance, and Real Estate",33,Small 10-49,50.041381,8.5800547,Germany
Servicing Advisors Deutschland GmbH,Servicing Advisors Deutschland,Grneburgweg 16-18,,60322,Frankfurt am Main,6799,67,Sonstige Investoren,Holding and Other Investment Offices,"Finance, Insurance, and Real Estate",63,Medium 50-249,50.12134,8.67206,Germany
TE Kronos GmbH,TE Kronos GmbH,Neue Mainzer Str. 52-58,,60311,Frankfurt am Main,6799,67,Sonstige Investoren,Holding and Other Investment Offices,"Finance, Insurance, and Real Estate",157,Medium 50-249,50.11254,8.67214,Germany
Como Maroni Deutschland GmbH,Como Maroni Deutschland GmbH,Mainzer Landstr. 120,,60327,Frankfurt am Main,7011,70,"Hotels, Motels","Hotels, Rooming Houses, Camps, and Other Lodging Places",Services,10,Small 10-49,50.1079515,8.6565185,Germany
Manhattan Hotel,Manhattan Hotel,Dsseldorfer Str. 10,,60329,Frankfurt am Main,7011,70,"Hotels, Motels","Hotels, Rooming Houses, Camps, and Other Lodging Places",Services,10,Small 10-49,50.1087981,8.6625648,Germany
Parkside-Hotel GmbH & Co. KG,Parkside-Hotel GmbH & Co. KG,Liederbacher Str. 34-36,,65929,Frankfurt am Main,7011,70,"Hotels, Motels","Hotels, Rooming Houses, Camps, and Other Lodging Places",Services,10,Small 10-49,50.10719,8.53636,Germany
Palm Estate GmbH,Palm Estate GmbH,Bockenheimer Landstr. 89-91,,60325,Frankfurt am Main,7011,70,"Hotels, Motels","Hotels, Rooming Houses, Camps, and Other Lodging Places",Services,10,Small 10-49,50.119615,8.654416,Germany
Hotel Victoria Betriebs- und Verwaltungs GmbH,Hotel Victoria Betriebs- und,Elbestr. 24-26,,60329,Frankfurt am Main,7011,70,"Hotels, Motels","Hotels, Rooming Houses, Camps, and Other Lodging Places",Services,10,Small 10-49,50.1082547,8.66857,Germany
Motel Frankfurt Fritz Wilhelm Berleth Pchter Helmut Herfurth,Motel Frankfurt Fritz Wilhelm,Eschersheimer Landstr. 204,,60322,Frankfurt am Main,7011,70,"Hotels, Motels","Hotels, Rooming Houses, Camps, and Other Lodging Places",Services,11,Small 10-49,50.13586,8.67184,Germany
Hotel Kaiserhof David Lipsztadt,Hotel Kaiserhof David,Kaiserstr. 62,,60329,Frankfurt am Main,7011,70,"Hotels, Motels","Hotels, Rooming Houses, Camps, and Other Lodging Places",Services,11,Small 10-49,50.1083043,8.6671146,Germany
Meylee GmbH,Meylee GmbH,Dietrich-Bonhoeffer-Weg 15,,60389,Frankfurt am Main,7011,70,"Hotels, Motels","Hotels, Rooming Houses, Camps, and Other Lodging Places",Services,12,Small 10-49,50.1400773,8.7021606,Germany
Astoria Hotel GmbH,Astoria Hotel GmbH,Rheinstr. 25,,60325,Frankfurt am Main,7011,70,"Hotels, Motels","Hotels, Rooming Houses, Camps, and Other Lodging Places",Services,12,Small 10-49,50.1120465,8.6582912,Germany
Hotel am Zoo,Hotel am Zoo,Alfred-Brehm-Platz 6,,60316,Frankfurt am Main,7011,70,"Hotels, Motels","Hotels, Rooming Houses, Camps, and Other Lodging Places",Services,13,Small 10-49,50.11543,8.69748,Germany
Hotel Franken-Betriebs GmbH,Hotel Franken-Betriebs GmbH,Frankenallee 183,,60326,Frankfurt am Main,7011,70,"Hotels, Motels","Hotels, Rooming Houses, Camps, and Other Lodging Places",Services,14,Small 10-49,50.103676,8.6344784,Germany
Cult Hotelbetrieb GmbH,Cult Hotelbetrieb GmbH,Offenbacher Landstr. 56,,60599,Frankfurt am Main,7011,70,"Hotels, Motels","Hotels, Rooming Houses, Camps, and Other Lodging Places",Services,14,Small 10-49,50.1020438,8.6977552,Germany
The Pure Frankfurt am Main GbR,The Pure Frankfurt am Main GbR,Niddastr. 86,,60329,Frankfurt am Main,7011,70,"Hotels, Motels","Hotels, Rooming Houses, Camps, and Other Lodging Places",Services,14,Small 10-49,50.1080264,8.6594105,Germany
"Jakob Schnabel, Harry Schnabel und Diana Schnabel","Jakob Schnabel, Harry Schnabel",Poststr. 10-12,,60329,Frankfurt am Main,7011,70,"Hotels, Motels","Hotels, Rooming Houses, Camps, and Other Lodging Places",Services,15,Small 10-49,50.1078057,8.6610343,Germany
Hotel Concorde GmbH,Hotel Concorde GmbH,Karlstr. 9,,60329,Frankfurt am Main,7011,70,"Hotels, Motels","Hotels, Rooming Houses, Camps, and Other Lodging Places",Services,15,Small 10-49,50.1090104,8.6634891,Germany
Kaisers Catering,Kaisers Catering,Adickesallee 1,,60322,Frankfurt am Main,7011,70,"Hotels, Motels","Hotels, Rooming Houses, Camps, and Other Lodging Places",Services,15,Small 10-49,50.13104,8.68375,Germany
Hotel und Restaurant Kolpinghaus Frankfurt GmbH,Hotel und Restaurant,Lange Str. 26,,60311,Frankfurt am Main,7011,70,"Hotels, Motels","Hotels, Rooming Houses, Camps, and Other Lodging Places",Services,15,Small 10-49,50.1134462,8.6934554,Germany
Hotel Villa Orange,Hotel Villa Orange,Hebelstr. 1,,60318,Frankfurt am Main,7011,70,"Hotels, Motels","Hotels, Rooming Houses, Camps, and Other Lodging Places",Services,16,Small 10-49,50.12084,8.68939,Germany
CA Comfort Aparthotel Frankfurt GmbH,CA Comfort Aparthotel,Launhardtstr. 2-4,,60314,Frankfurt am Main,7011,70,"Hotels, Motels","Hotels, Rooming Houses, Camps, and Other Lodging Places",Services,16,Small 10-49,50.1119174,8.7125567,Germany
"Hotel National, Lemler & Schwarzbart OHG, Frankfurt am Main","Hotel National, Lemler &",Baseler Str. 50,,60329,Frankfurt am Main,7011,70,"Hotels, Motels","Hotels, Rooming Houses, Camps, and Other Lodging Places",Services,19,Small 10-49,50.1053607,8.6652647,Germany
"Hotel Europa, Betriebs GmbH","Hotel Europa, Betriebs GmbH",Baseler Str. 17,,60329,Frankfurt am Main,7011,70,"Hotels, Motels","Hotels, Rooming Houses, Camps, and Other Lodging Places",Services,20,Small 10-49,50.10446,8.66432,Germany
Turmhotel GmbH,Turmhotel GmbH,Eschersheimer Landstr. 20,,60322,Frankfurt am Main,7011,70,"Hotels, Motels","Hotels, Rooming Houses, Camps, and Other Lodging Places",Services,20,Small 10-49,50.11995,8.67788,Germany
25hours Hotel Company Frankfurt GmbH,25hours Hotel Company,Hanauer Landstr. 127,,60314,Frankfurt am Main,7011,70,"Hotels, Motels","Hotels, Rooming Houses, Camps, and Other Lodging Places",Services,20,Small 10-49,50.11199,8.7128595,Germany
Kurheim Eden-Park gemeinnuetzige Betriebsgesellschaft mbH,Kurheim Eden-Park,Hebelstr. 6,,60318,Frankfurt am Main,7011,70,"Hotels, Motels","Hotels, Rooming Houses, Camps, and Other Lodging Places",Services,26,Small 10-49,50.12134,8.6891,Germany
Frasers Hospitality Germany GmbH,Frasers Hospitality Germany,Europa-Allee 42,,60327,Frankfurt am Main,7011,70,"Hotels, Motels","Hotels, Rooming Houses, Camps, and Other Lodging Places",Services,28,Small 10-49,50.1088952,8.6505242,Germany
Hotel Post OHG,Hotel Post OHG,Sindlinger Bahnstr. 12-16,,65931,Frankfurt am Main,7011,70,"Hotels, Motels","Hotels, Rooming Houses, Camps, and Other Lodging Places",Services,30,Small 10-49,50.0810197,8.5171549,Germany
SAVOTEL Hotelbetriebs GmbH,SAVOTEL Hotelbetriebs GmbH,Falkensteiner Str. 77,,60322,Frankfurt am Main,7011,70,"Hotels, Motels","Hotels, Rooming Houses, Camps, and Other Lodging Places",Services,30,Small 10-49,50.1315891,8.6761293,Germany
HLLENBERG WEINHAUS Handels- und Verwaltungs-GmbH & Co. Kronenschlsschen Hattenheim KG,HLLENBERG WEINHAUS Handels-,Roseggerstr. 4,,60320,Frankfurt am Main,7011,70,"Hotels, Motels","Hotels, Rooming Houses, Camps, and Other Lodging Places",Services,35,Small 10-49,50.14245,8.668,Germany
Hotel Excelsior-Monopol GmbH,Hotel Excelsior-Monopol GmbH,Mannheimer Str. 7-13,,60329,Frankfurt am Main,7011,70,"Hotels, Motels","Hotels, Rooming Houses, Camps, and Other Lodging Places",Services,40,Small 10-49,50.1055124,8.6642766,Germany
Hotel AMADEUS Frankfurt GmbH,Hotel AMADEUS Frankfurt GmbH,Rntgenstr. 5,,60388,Frankfurt am Main,7011,70,"Hotels, Motels","Hotels, Rooming Houses, Camps, and Other Lodging Places",Services,58,Medium 50-249,50.14101,8.74691,Germany
Community Support Association Frankfurt,Community Support Association,Joachim-Becher-Str. 19,,60320,Frankfurt am Main,7011,70,"Hotels, Motels","Hotels, Rooming Houses, Camps, and Other Lodging Places",Services,60,Medium 50-249,50.13453,8.66256,Germany
Hotel Friedberger Warte GmbH,Hotel Friedberger Warte GmbH,Homburger Landstr. 4,,60389,Frankfurt am Main,7011,70,"Hotels, Motels","Hotels, Rooming Houses, Camps, and Other Lodging Places",Services,70,Medium 50-249,50.1408485,8.6987821,Germany
VILA VITA HOTEL und TOURISTIK GmbH,VILA VITA HOTEL und TOURISTIK,Mnchener Str. 1,,60329,Frankfurt am Main,7011,70,"Hotels, Motels","Hotels, Rooming Houses, Camps, and Other Lodging Places",Services,119,Medium 50-249,50.1082555,8.6721192,Germany
Rocco Forte & Family (Luxury Hotels) GmbH,Rocco Forte & Family (Luxury,Kennedyallee 70,,60596,Frankfurt am Main,7011,70,"Hotels, Motels","Hotels, Rooming Houses, Camps, and Other Lodging Places",Services,130,Medium 50-249,50.09727,8.66956,Germany
KFP Five Star Conference Service GmbH,KFP Five Star Conference,Solmsstr. 4,,60486,Frankfurt am Main,7011,70,"Hotels, Motels","Hotels, Rooming Houses, Camps, and Other Lodging Places",Services,130,Medium 50-249,50.11897,8.63742,Germany
Jumeirah Management Services Germany GmbH,Jumeirah Management Services,Thurn-und-Taxis-Platz 2,,60313,Frankfurt am Main,7011,70,"Hotels, Motels","Hotels, Rooming Houses, Camps, and Other Lodging Places",Services,140,Medium 50-249,50.1153944,8.6805821,Germany
Starman Hotels (Munich) GmbH,Starman Hotels (Munich) GmbH,Mainzer Landstr. 46,,60325,Frankfurt am Main,7011,70,"Hotels, Motels","Hotels, Rooming Houses, Camps, and Other Lodging Places",Services,148,Medium 50-249,50.1113195,8.6646865,Germany
Elba Dsseldorf Operating GmbH & Co. KG,Elba Dsseldorf Operating GmbH,Stephanstr. 1,,60313,Frankfurt am Main,7011,70,"Hotels, Motels","Hotels, Rooming Houses, Camps, and Other Lodging Places",Services,150,Medium 50-249,50.1162296,8.684054,Germany
Danube Hotels Betriebs GmbH,Danube Hotels Betriebs GmbH,Wilhelm-Leuschner-Str. 43,,60329,Frankfurt am Main,7011,70,"Hotels, Motels","Hotels, Rooming Houses, Camps, and Other Lodging Places",Services,220,Medium 50-249,50.1045838,8.6690879,Germany
Henrik Frster,Henrik Frster,Theodor-Heuss-Allee 3,,60486,Frankfurt am Main,7011,70,"Hotels, Motels","Hotels, Rooming Houses, Camps, and Other Lodging Places",Services,230,Medium 50-249,50.11292,8.6496,Germany
Elba Dresden Operating GmbH,Elba Dresden Operating GmbH,Stephanstr. 1,,60313,Frankfurt am Main,7011,70,"Hotels, Motels","Hotels, Rooming Houses, Camps, and Other Lodging Places",Services,250,Medium 50-249,50.1162296,8.684054,Germany
Iona Hotels (Deutschland) GmbH,Iona Hotels (Deutschland) GmbH,Wiesenhttenplatz 28-38,,60329,Frankfurt am Main,7011,70,"Hotels, Motels","Hotels, Rooming Houses, Camps, and Other Lodging Places",Services,300,Large 250 +,50.10558,8.6666,Germany
