building_id,s_ocn,cust_name,man_employee_total,db_country_name,db_nace_code,db_employee_here,db_employee_total,db_sic_code,db_industry,db_industry_level_1,db_industry_level_2,db_industry_level_3,gl_revenue_year_2014,db_duns,sfdc_account_name,carrier_voice,colocation,colt_total,customer_asset_sales_data,customer_asset_sales_managed_services,data_centre_services,data_centre_services_installation_adjustment,data_installation_adjustment,dedicated_hosting,ethernet_point_to_point,ethernet_vpn,high_speed_service,incoming,in_services,intercompany_voice,internet_access,ip_voice,ipvpn_corporate,link,managed_service_installation_adjustment,other_bandwidth,other_misc_data,other_voice,professional_services,reseller_voice,shared_hosting,voice_connect,voice_line,others,channel
DEBAD-0000016021,DE11618,AOK HESSEN,5000,GERMANY,85.12,0,5000,8011,Services,70..89 - Services,80 - Health Services,Offices & clinics of doctors of medicine,781331.94,327695276,AOK Hessen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,781332.16,0,0,0,0,0,-0.22,0,0,0,0,0,DIRECT
DEBAD-0000017033,893847,AMADEUS DATA PROCESSING GMBH,625,GERMANY,72.6,625,625,7379,Services,70..89 - Services,73 - Business Services,Computer related services N.E.C.,861440.59,321682916,Amadeus Data Processing GmbH,0,0,0,0,0,0,0,0,0,657157.28,-12062.95,0,0,0,0,36840.14,0,13440,138465.95,0,27600.17,0,0,0,0,0,0,0,0,DIRECT
DEBAD-0000017033,EQU01,ORANGE BUSINESS GERMANY  GMBH,0,GERMANY,64.2,120,0,4813,"Transportation, Communications, Electric, Gas & Sanitary Services","40..49 - Transportation, Communications, Electric, Gas & Sanitary Services",48 - Communications,Phone communications exc. Radiotelephone,6040338.41,316635077,Orange Business Germany  GmbH,290233.68,5208.09,0,0,0,0,0,0,1.35,4729195.3,218275.77,0,0.77,86423.99,0,22391.27,0,0,524864.21,0,97554.35,0,0,0,0,0,1846.44,64343.19,0,STRATEGIC
DEBAD-0000017033,VIA02,BT (GERMANY) GMBH & CO. OHG,1130,GERMANY,64.2,0,1130,4813,"Transportation, Communications, Electric, Gas & Sanitary Services","40..49 - Transportation, Communications, Electric, Gas & Sanitary Services",48 - Communications,Phone communications exc. Radiotelephone,8075316,314718771,BT (Germany) GmbH & Co. OHG,4637566.61,15360,0,0,0,0,0,0,0,1402928.31,737474.05,0,2411.56,0,0,151038.8,0,0,969011.24,0,108490.69,51034.74,0,0,0,0,0,0,0,STRATEGIC
DEBAD-0000017034,4029080,BBK GMBH,2,GERMANY,0,2,2,8748,Services,70..89 - Services,"87 - Engineering, Accounting, Research, Management & Related Services",Business consulting services N.E.C.,0,333855059,BBK GmbH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AGENTS
DEBAD-0000017034,4142290,PLUSNET GMBH & CO. KG,0,GERMANY,70.32,0,0,6531,"Finance, Insurance & Real Estate","60..67 - Finance, Insurance & Real Estate",65 - Real Estate,Real estate agents & managers,4037298.48,313029600,PLUSNET GmbH & Co. KG,0,0,0,0,0,0,0,0,0,1210769.54,508301.12,0,0,0,0,224212.58,0,0,1291101.58,0,788534.87,11390.59,0,2988.2,0,0,0,0,0,WHOLESALE
DEBAD-0000017034,4149646,KEWILL CSF GMBH,85,GERMANY,72.21,0,85,7372,Services,70..89 - Services,73 - Business Services,Pre packaged software,209596.29,322054586,KEWILL GmbH,0,0,0,0,0,0,0,0,0,65880.01,69857.98,0,0,1200,0,41697.79,0,0,0,0,14320.01,2916,0,2400,0,0,0,11324.5,0,AGENTS
DEBAD-0000017453,4168634,CPM UNITED KINGDOM LIMITED,911,ENGLAND,93.05,0,911,8999,Services,70..89 - Services,89 - Services Not Elsewhere Classified,Services N.E.C.,577321.0057,226343135,CPM UNITED KINGDOM LIMITED,0,-7353.921561,0,0,0,0,0,0,0,4445.463648,0,0,0,3860.476261,0,74.42755122,1231.812284,283031.3777,0,0,0,0,0,0.05008574,0,0,220551.0805,71480.23919,0,DIRECT
DEBAD-0000017453,DE18785,BBDO SERVICE GMBH,260,GERMANY,74.4,0,260,7311,Services,70..89 - Services,73 - Business Services,Advertising agencies,239004.61,316027630,BBDO Services GmbH,0,850.71,0,0,0,0,0,0,0,141791.35,0,0,0,0,0,10645.33,0,0,0,0,0,0,0,0,0,0,1528.56,84188.66,0,DIRECT
DEBAD-0000017453,LEV01,Level 3 Communications GmbH,0,ENGLAND,64.2,0,0,4899,"Transportation, Communications, Electric, Gas & Sanitary Services","40..49 - Transportation, Communications, Electric, Gas & Sanitary Services",48 - Communications,Communications services N.E.C.,2222246.02,231835856,Level 3 Communications Ltd,0,0,0,0,0,0,0,0,0,969595.3,865409,0,0,0,0,0,0,0,203776.66,0,136320.22,22613.9,0,960.08,0,0,0,23570.86,0,STRATEGIC
